Acct #	Cust #	Week #	New Rt	New Delivery Day	New Stop	Customer Name	DisplayAddressFull	X_Longitude	Y_Latitude
70799	0	Week3	101	T	18	Alcona Elementary School	51 N. Barlow Rd., Lincoln MI 48742 US	-83.406471	44.661378
70800	0	Week3	101	T	19	Alcona High School	51 N. Barlow Rd., Lincoln MI 48742 US	-83.406471	44.661378
99031	66	Week3	101	T	20	BLARNEY CASTLE #536	449 S. US 23, HARRISVILLE MI 48740 US	-83.304158	44.643395
99046	10	Week3	101	T	21	HARRISVILLE SHELL OIL	217 S STATE, HARRISVILLE MI 48740 US	-83.29677	44.654293
70792	0	Week3	101	T	22	City of Harrisville	200 North 5th Street P.O. Box 278, Harrisville MI 48740 US	-83.2960627	44.6575658
71058	0	Week3	101	T	23	Manus Tool	510 S. Third St. P.O. Box 248, Harrisville MI 48740 US	-83.294262	44.651854
71054	0	Week3	101	T	24	Sunrise Tool Products	604 S. Third, Harrisville MI 48740 US	-83.294174	44.6513113
71059	0	Week3	101	T	25	SHOTMAKERS	49 Main Street, HARRISVILLE MI 48740 US	-83.2945433	44.65629
73063	2	Week3	101	T	26	Alcona Health Center - Harrisv	205 North State Street P.O. Box 130, Harrisville MI 48740 US	-83.294992	44.657998
73498	0	Week3	101	T	27	ALCONA BREW HAUS	676 N. US-23, HARRISVILLE MI 48740 US	-83.290475	44.675762
		Week3	101	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
71411	0	Week3	101	W	1	Jamieson Nursing Home	790 U.S. 23 South P.O. Box 369, Harrisville MI 48740 US	-83.311008	44.634412
99031	67	Week3	101	W	2	BLARNEY CASTLE SUBWAY	449 S. US 23, HARRISVILLE MI 48740 US	-83.304158	44.643395
73538	0	Week3	101	W	3	THE RED FORK	3228 US-23, GREENBUSH MI 48738 US	-83.315451	44.563342
71222	0	Week3	101	W	4	P & L Development	4025 Arrow St., Oscoda MI 48750 US	-83.3586767	44.4539983
73063	4	Week3	101	W	5	ALCONA HEALTH CENTER - OSCODA	5671 N SKEEL RD, OSCODA MI 48750 US	-83.353148	44.450185
73063	6	Week3	101	W	6	ALCONA HEALTH CENTER-OSCODA	5671 N SKEEL RD, OSCODA MI 48750 US	-83.353148	44.450185
70805	0	Week3	101	W	7	Irish Pub	4709 F-41, Oscoda MI 48750 US	-83.332569	44.4365462
71224	0	Week3	101	W	8	Vista Lanes	5214 N. US-23 P.O. Box 481, Oscoda MI 48750 US	-83.329344	44.430907
99062	120	Week3	101	W	9	ROGERS-OSCOCA 4055	5112 US 23, OSCODA MI 48750 US	-83.329316	44.427904
71215	0	Week3	101	W	10	Oscoda Kentucky Fried Chicken	5150 N US-23 P.O. Box 1385, Oscoda MI 48750 US	-83.329645	44.429369
70613	2	Week3	101	W	11	SUBWAY- OSCODA	5121 US 23 NORTH, OSCODA MI 48750 US	-83.330663	44.428352
70622	2	Week3	101	W	12	WOLVERINE STATE CREDIT UNION	201 N. STATE AVE., OSCODA MI 48750 US	-83.330539	44.421708
71229	0	Week3	101	W	13	Gilbert's Drug Store	212 State St., Oscoda MI 48750 US	-83.33054	44.418915
71213	0	Week3	101	W	14	V.F.W. Post 3735	240 Chrysler, Oscoda MI 48750 US	-83.325314	44.413266
72000	0	Week3	101	W	15	American Legion	849 S. State, Oscoda MI 48750 US	-83.324691	44.412177
71219	0	Week3	101	W	16	CHANG YANG	220 S. State St., Oscoda MI 48750 US	-83.3339765797817	44.4071296543162
99047	0	Week3	101	W	17	Alpena Alcona Area C.U. (Oscod	103 S. State St. P.O. Box 515, Oscoda MI 48750 US	-83.3315114548439	44.4086153443763
73311	0	Week3	101	W	18	HILLTOP BAR & GRILL	401 N MILL ST, OSCODA MI 48750 US	-83.341904	44.419621
73509	0	Week3	101	W	19	GARY OIL	5123 N. US-23, OSCODA MI 48750 US	-83.3305433	44.4286883
73509	1	Week3	101	W	20	GARY OIL BASE GARAGE	5123 N. US-23, OSCODA MI 48750 US	-83.3305433	44.4286883
71204	0	Week3	101	W	21	Oscoda G's Pizzeria	5226 N. US-23, Oscoda MI 48750 US	-83.329243	44.431558
99061	113	Week3	101	W	22	FAMILY FARE #1519	5463 N. HURON RD. 5463 N. HURON RD, OSCODA MI 48750 US	-83.330908	44.437776
99161	113	Week3	101	W	23	FAMILY FARE #1519 FIRST AID	5463 N. HURON RD., OSCODA MI 48750 US	-83.330908	44.437776
73433	0	Week3	101	W	24	DUDLEY'S DINER	5731 US 23 NORTH, OSCODA MI 48750 US	-83.330462	44.446129
73184	0	Week3	101	W	25	MANCINOS-OSCODA	5565 US 23 N, OSCODA MI 48750 US	-83.32682	44.4544533
71237	0	Week3	101	W	26	Eagles	6685 US-23 North, Oscoda MI 48750 US	-83.323018	44.471865
		Week3	101	W		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73401	0	Week4	101	F	1	CHINA BUFFET OF EAST TAWAS	734 E. BAY ST, EAST TAWAS MI 48730 US	-83.4815617	44.2805717
73468	0	Week4	101	F	2	AUGIES ON THE BAY	175 W. LAKE ST PO BOX 147, TAWAS CITY MI 48764 US	-83.512123	44.271247
70997	1	Week4	101	F	3	NEIMAN'S FAMILY MKT-MEAT DEPT.	220 LAKE ST, TAWAS CITY MI 48763 US	-83.51384	44.270974
70997	0	Week4	101	F	4	NEIMAN'S FAMILY MARKET-GENERAL	220 W LAKE ST, TAWAS CITY MI 48763 US	-83.51384	44.270974
73090	0	Week4	101	F	5	NEIMAN'S FAMLY MRKT - DELI	220 W Lake St, TAWAS CITY MI 48763 US	-83.51384	44.270974
73089	0	Week4	101	F	6	NEIMAN'S FAMILY MRKT - BAKERY	220 LAKE ST., TAWAS CITY MI 48763 US	-83.51384	44.270974
99058	4	Week4	101	F	7	Forward #17 (Tawas)	309 Lake St. 219 N. Front St., Tawas MI 48763 US	-83.508981	44.274202
99103	3	Week4	101	F	8	ADMIRAL #5838	512 E LAKE ST, TAWAS CITY MI 48763 US	-83.506051	44.275237
70969	0	Week4	101	F	9	Klenow's Market	201 Newman St., East Tawas MI 48730 US	-83.49105	44.280866
70970	0	Week4	101	F	10	Mooney's Ben Franklin	138 Newman St., East Tawas MI 48730 US	-83.490456	44.280599
73462	0	Week4	101	F	11	TAWAS AREA CHAMBER OF COMMERCE	228 NEWMAN STREET, EAST TAWAS MI 48730 US	-83.490651	44.281182
73468	1	Week4	101	F	12	THE LAZY TOASTER	221 NEWMAN STREET, EAST TAWAS MI 48763 US	-83.491077	44.281299
70744	0	Week4	101	F	13	Tawas Bay Insurance Agency	108 W. State St. PO BOX 432, East Tawas MI 48730 US	-83.491687	44.281742
73431	0	Week4	101	F	14	HURON COMMUNITY BANK-E. TAWAS	301 NEWMAN ST, EAST TAWAS MI 48730 US	-83.491305	44.281899
73431	3	Week4	101	F	15	HURON COMMUNITY BANK-E. TAWAS	323 NEWMAN STREET, EAST TAWAS MI 48730 US	-83.491689	44.283415
73267	0	Week4	101	F	16	CITY OF EAST TAWAS	760 NEWMAN ST., EAST TAWAS MI 48730 US	-83.492807	44.289824
73500	0	Week4	101	F	17	DEAN ARBOUR	55 W. M-55, TAWAS CITY MI 48763 US	-83.522922	44.278769
99047	6	Week4	101	F	18	Alp. Alcona Area C.U. (Tawas)	118 W. M-55 P.O. Box 515, Tawas MI 48763 US	-83.5269588	44.2805532
71015	0	Week4	101	F	19	Sand Lake Bar	3949 W. Saginaw Rd., NATIONAL CITY MI 48730 US	-83.682454	44.318668
73169	00000	Week4	101	F	20	SOUTHSIDE SERVICE	1210 S US 23, TAWAS CITY MI 48763 US	-83.542991	44.2499082
70991	0	Week4	101	F	21	FREEL'S MARKET	1139 W Lake Street, Tawas City MI 48763 US	-83.53728	44.252794
73471	105	Week4	101	F	22	BOATHOUSE BEER CO & BOZERY	450 W. LAKE ST., TAWAS CITY MI 48763 US	-83.518035	44.267584
70986	0	Week4	101	F	23	Kentucky Fried Chicken-East Ta	600 W. Bay P.O. Box 1385, East Tawas MI 48730 US	-83.497524	44.278213
73157	0	Week4	101	F	24	G'S PIZZA	115 BAY, EAST TAWAS MI 48730 US	-83.489557	44.279861
73510	0	Week4	101	F	25	ROUTE 23 BBQ	1626 E. US 23, EAST TAWAS MI 48730 US	-83.456408	44.289496
73299	0	Week4	101	F	26	SUNRISE SIDE VETERINARY	1941 US 23, EAST TAWAS MI 48730 US	-83.442906	44.29413
73234	0	Week4	101	F	27	TAWAS AREA PRESBYTERIAN CHURCH	2095 US 23, EAST TAWAS MI 48730 US	-83.436955	44.296854
70913	0	Week4	101	F	28	Almo Manifold & Tool Company	777 Aulerich Road, East Tawas MI 48730 US	-83.4285565	44.3031647
70965	0	Week4	101	F	29	Tawas Tool	980 Aulerich, East Tawas MI 48730 US	-83.4233767	44.30527
		Week4	101	F		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73162	0	Week4	101	M	1	LAFARGE MIDWEST INC OFFICE	1435 FORD AVE, ALPENA MI 49707 US	-83.409056	45.0707383
73365	0	Week4	101	M	2	THE BOAT HOUSE	2015 HAMILTON RD, ALPENA MI 49707 US	-83.45018	45.1045967
73099	0	Week4	101	M	3	CLIFF ANSCHUETZ CHEV - SERVICE	1074 US - 23 NORTH, ALPENA MI 49707 US	-83.455893	45.08653
73102	0	Week4	101	M	4	CLIFF ANSCHUETZ CHEVROLET OLDS	1074 US-23 NORTH BODY SHOP, ALPENA MI 49707 US	-83.455893	45.08653
70545	0	Week4	101	M	5	ALPENA GOLF CLUB	1135 GOLF COURSE RD, ALPENA MI 49707 US	-83.4671475	45.087826
73407	0	Week4	101	M	6	MI STOP	1124 US 23 N, ALPENA MI 49707 US	-83.4453207400244	45.0722108287274
73506	0	Week4	101	M	7	B CUBED	666 MCKINLEY AVE, ALPENA MI 49707 US	-83.4491633	45.0669067
99103	6	Week4	101	M	8	ADMIRAL #5866	906 W WASHINGTON AVE, ALPENA MI 49707 US	-83.452418	45.06144
70622	0	Week4	101	M	9	WOLVERINE STATE CREDIT UNION	1381 N. Bagley St P.O. Box 395, Alpena MI 49707 US	-83.470976	45.065142
73426	0	Week4	101	M	10	STONE BAR & GRILL	7002 HURBERT RD, HUBBARD LAKE MI 49747 US	-83.587519	44.859347
99046	14	Week4	101	M	11	QUICK & CONVENIENT STORE	7120 HURBERT RD, HUBBARD LAKE MI 49747 US	-83.58996	44.859335
99031	57	Week4	101	M	12	BLARNEY CASTLE #736	11596 US 23 SO, OSSINEKE MI 49766 US	-83.44357	44.908698
70769	0	Week4	101	M	13	Francis Service	11923 US-23 SOUTH COMPANY 159, Ossineke MI 49766 US	-83.442621	44.903046
70763	0	Week4	101	M	14	Ossineke Health Center	11745 US 23 S PO Box 83, Ossineke MI 49766 US	-83.442202	44.905986
70780	0	Week4	101	M	15	Connie's Cafe	11585 US-23 South, Ossineke MI 49766 US	-83.442377	44.908148
99103	7	Week4	101	M	16	ADMIRAL #5867	2520 US HIGWAY 23 S, ALPENA MI 49707 US	-83.4636246	45.0382746
70711	0	Week4	101	M	17	Bogarts Tavern	2085 Werth Rd., Alpena MI 49707 US	-83.461684	45.041214
70611	0	Week4	101	M	18	Birchwood Meadows	2550 E. Grant St., Alpena MI 49707 US	-83.4595983	45.0464783
70629	0	Week4	101	M	19	K & I Partnership	421 S. Ripley Blvd, Alpena MI 49707 US	-83.451781	45.04828
73515	0	Week4	101	M	20	NORTHERN INDUSTRIAL SUPPLY	1105 STATE STREET, ALPENA MI 49707 US	-83.4460883	45.0493117
		Week4	101	M		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
99046	13	Week4	101	R	1	Alpena Oil - Oscoda	235 Water St., Oscoda MI 48750 US	-83.3280597561316	44.4234168963529
99054	30	Week4	101	R	2	CHARTER COMMUNICATION OSCODA	345 S. STATE ST., OSCODA MI 48750 US	-83.33206	44.408121
70031	0	Week4	101	R	3	SANDCASTLE BEACH RESORT	3354 US 23, OSCODA MI 48750 US	-83.3325614	44.37745
73469	1	Week4	101	R	4	IOSCO TRANSIT CORP	1036 N. AULERICH, E TAWAS MI 48730 US	-83.4218235	44.3092987
73469	0	Week4	101	R	5	IOSCO TRANSIT CORP	1036 N. AULERICH, E TAWAS MI 48730 US	-83.4218235	44.3092987
73133	0	Week4	101	R	6	DEAN ARBOUR CHEVROLET	1859 N US 23 PO BOX 191, EAST TAWAS MI 48730 US	-83.447606	44.293687
70966	0	Week4	101	R	7	Clearview Car Wash & Lube	1748 N. US-23, East Tawas MI 48730 US	-83.4529115	44.2909663
70971	0	Week4	101	R	8	Jay's RV Center	1552 US-23 N, East Tawas MI 48730 US	-83.458266	44.288495
70981	0	Week4	101	R	9	Big Boy - East Tawas	1222 N. US 23, East Tawas MI 48730 US	-83.472731	44.28203
70982	0	Week4	101	R	10	Northwoods Steakhouse	1222 N. US 23, East Tawas MI 48730 US	-83.472731	44.28203
71231	0	Week4	101	R	11	Desi's Taco Lounge	1945 W. River, Oscoda MI 48750 US	-83.5608480159421	44.4422925132319
73091	0	Week4	101	R	12	SUNRISE DISPOSAL	4775 SUNSET STREET, OSCODA MI 48750 US	-83.348111	44.418244
73288	0	Week4	101	R	13	TUBE FORMING	4614 INDUSTRIAL ROW, OSCODA MI 48750 US	-83.347132	44.413248
73548	0	Week4	101	R	14	AUSABLE INN RESTAURANT	600 S STATE STREET, OSCODA MI 48750 US	-83.329723	44.415054
71218	0	Week4	101	R	15	Mama's Country Kitchen	384 S. State Street, Oscoda MI 48750 US	-83.3259177	44.4110612
99103	45	Week4	101	R	16	ADMIRAL #5774	405 N. STATE ST, OSCODA MI 48750-1742 US	-83.330541	44.423715
		Week4	101	R		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
73528	0	Week4	101	T	1	DAVE'S CUSTOM TILLAGE, INC.	289 E. SWEDE ROAD, SPRUCE MI 48762 US	-83.5140333	44.8295012
73332	0	Week4	101	T	2	COUSINS GRILL	214 W MT. MARIE RD, SPRUCE MI 48762 US	-83.533343	44.756618
71177	0	Week4	101	T	3	White Pine Golf	3450 N.Hubbard Lake Rd., Spruce MI 48762 US	-83.525289	44.754415
71174	0	Week4	101	T	4	Barton City Eagles	671 Sanborn Rd., Barton City MI 48705 US	-83.5853	44.66934
73554	0	Week4	101	T	5	BEAR CLAW GRILL	1770 W. TRASK LAKE RD., BARTON CITY MI 48705 US	-83.598	44.68275
71176	0	Week4	101	T	6	SCOTT'S BAR & GRILL	1758 Trask Lake Rd., Barton City MI 48705 US	-83.598663	44.682985
71182	0	Week4	101	T	7	NORTHERN INDUSTRIAL WOOD INC.	507 STATE ROAD COMPANY 164, Lincoln MI 48742 US	-83.4177133	44.6793067
71185	0	Week4	101	T	8	Viking Energy of Lincoln	509 W. State St., Lincoln MI 48742 US	-83.4185533	44.6801583
71183	0	Week4	101	T	9	Northern Precision	601 South Lake St, Lincoln MI 48742 US	-83.4129063	44.6790728
70486	0	Week4	101	T	10	Alcona Motors, Inc.	313 S. Second Lincoln P.O. Box 130, Lincoln MI 48742 US	-83.411042	44.681911
71191	0	Week4	101	T	11	Snyder's Lincoln Pharmacy	301 Second St P.O. Box 237, Lincoln MI 48742 US	-83.411411	44.68257
71181	0	Week4	101	T	12	Lincoln Outdoor Center	300 S SECOND ST, LINCOLN MI 48742 US	-83.412004	44.682569
73511	00000	Week4	101	T	13	ROX'S FAMILY DINER	210 S. SECOND ST., LINCOLN MI 48742 US	-83.4117066381005	44.6836474194424
71373	0	Week4	101	T	14	Gillies Funeral Home	201 N. Second, Lincoln MI 48742 US	-83.4115212	44.6837358
71193	0	Week4	101	T	15	Alcona County Road	301 N LAKE ST PO BOX 40, LINCOLN MI 48742 US	-83.414273	44.687208
99047	2	Week4	101	T	16	Alp-Alcona C.U.(Lincoln)	111 Church St. Lincoln P.O. Box 515, Lincoln MI 48742 US	-83.407733	44.684253
73457	0	Week4	101	T	17	JACKS GARAGE	324 E HAWLEY, LINCOLN MI 48742 US	-83.407024	44.6825785
73314	0	Week4	101	T	18	MARATHON	921 N BARLOW, LINCOLN MI 48742 US	-83.403769	44.68212
71190	0	Week4	101	T	19	Kris Mart	863 N. Barlow Rd., Lincoln MI 48742 US	-83.404028	44.681067
99152	5	Week4	101	T	20	ALPENA GENERAL HOSP.-LINCOLN	177 N. BARLOW ROAD, LINCOLN MI 48742 US	-83.403719	44.661088
99152	4	Week4	101	T	21	ALPENA GENERAL HOSP.-OSCODA	177 N. BARLOW ROAD, LINCOLN MI 48742 US	-83.403719	44.661088
73063	3	Week4	101	T	22	Alcona Health Center-Lincoln	177 N. BARLOW RD PO BOX 279, Lincoln MI 48742 US	-83.403719	44.661088
71059	0	Week4	101	T	23	SHOTMAKERS	49 Main Street, HARRISVILLE MI 48740 US	-83.2945433	44.65629
71058	0	Week4	101	T	24	Manus Tool	510 S. Third St. P.O. Box 248, Harrisville MI 48740 US	-83.294262	44.651854
71054	0	Week4	101	T	25	Sunrise Tool Products	604 S. Third, Harrisville MI 48740 US	-83.294174	44.6513113
70792	0	Week4	101	T	26	City of Harrisville	200 North 5th Street P.O. Box 278, Harrisville MI 48740 US	-83.2960627	44.6575658
73498	0	Week4	101	T	27	ALCONA BREW HAUS	676 N. US-23, HARRISVILLE MI 48740 US	-83.290475	44.675762
73063	2	Week4	101	T	28	Alcona Health Center - Harrisv	205 North State Street P.O. Box 130, Harrisville MI 48740 US	-83.294992	44.657998
99046	10	Week4	101	T	29	HARRISVILLE SHELL OIL	217 S STATE, HARRISVILLE MI 48740 US	-83.29677	44.654293
99031	66	Week4	101	T	30	BLARNEY CASTLE #536	449 S. US 23, HARRISVILLE MI 48740 US	-83.304158	44.643395
71175	0	Week4	101	T	31	Mikado Market	2276 F-41 P.O. Box 165, Mikado MI 48745 US	-83.422876	44.5901
71199	0	Week4	101	T	32	Mikado Tavern	2167 S. F 41, Mikado MI 48745 US	-83.42221	44.593389
73420	0	Week4	101	T	33	LOST LAKE WOODS	4243 LOST LAKE TRAIL, LINCOLN MI 48742 US	-83.433946	44.778513
		Week4	101	T		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
71411	0	Week4	101	W	1	Jamieson Nursing Home	790 U.S. 23 South P.O. Box 369, Harrisville MI 48740 US	-83.311008	44.634412
73538	0	Week4	101	W	2	THE RED FORK	3228 US-23, GREENBUSH MI 48738 US	-83.315451	44.563342
71211	0	Week4	101	W	3	Lakewood Shores P.O.A.	7701 E. Cedar Lake Dr., Oscoda MI 48750 US	-83.3326127	44.5029742
73068	0	Week4	101	W	4	SUNRISE TRAVEL CENTER	5665 N. US 23, OSCODA MI 48750 US	-83.33079	44.444198
70803	0	Week4	101	W	5	Party & Food Center	5692 N. F-41, Oscoda MI 48750 US	-83.346098	44.446731
73533	0	Week4	101	W	6	AUSABLE COLLISION	5660 F-41, OSCODA MI 48750 US	-83.346789	44.448705
73063	4	Week4	101	W	7	ALCONA HEALTH CENTER - OSCODA	5671 N SKEEL RD, OSCODA MI 48750 US	-83.353148	44.450185
73063	6	Week4	101	W	8	ALCONA HEALTH CENTER-OSCODA	5671 N SKEEL RD, OSCODA MI 48750 US	-83.353148	44.450185
71222	0	Week4	101	W	9	P & L Development	4025 Arrow St., Oscoda MI 48750 US	-83.3586767	44.4539983
70805	0	Week4	101	W	10	Irish Pub	4709 F-41, Oscoda MI 48750 US	-83.332569	44.4365462
70359	0	Week4	101	W	11	Bavarian Bakery	5222 North US - 23, Oscoda MI 48750 US	-83.329624	44.431433
71204	0	Week4	101	W	12	Oscoda G's Pizzeria	5226 N. US-23, Oscoda MI 48750 US	-83.329243	44.431558
71224	0	Week4	101	W	13	Vista Lanes	5214 N. US-23 P.O. Box 481, Oscoda MI 48750 US	-83.329344	44.430907
99062	120	Week4	101	W	14	ROGERS-OSCOCA 4055	5112 US 23, OSCODA MI 48750 US	-83.329316	44.427904
71235	0	Week4	101	W	15	Johnson Auto Supply	5070 US-23, Oscoda MI 48750 US	-83.329568	44.427057
71217	0	Week4	101	W	16	Oscoda Dental Lab	108 Bank St. P.O. Box 503, Oscoda MI 48750 US	-83.329535	44.422241
73431	1	Week4	101	W	17	HURON COMMUNITY BANK-OSCODA	5077 N. US 23, OSCODA MI 48750 US	-83.330772	44.426996
73509	0	Week4	101	W	18	GARY OIL	5123 N. US-23, OSCODA MI 48750 US	-83.3305433	44.4286883
73509	1	Week4	101	W	19	GARY OIL BASE GARAGE	5123 N. US-23, OSCODA MI 48750 US	-83.3305433	44.4286883
99161	113	Week4	101	W	20	FAMILY FARE #1519 FIRST AID	5463 N. HURON RD., OSCODA MI 48750 US	-83.330908	44.437776
99061	113	Week4	101	W	21	FAMILY FARE #1519	5463 N. HURON RD. 5463 N. HURON RD, OSCODA MI 48750 US	-83.330908	44.437776
73184	0	Week4	101	W	22	MANCINOS-OSCODA	5565 US 23 N, OSCODA MI 48750 US	-83.32682	44.4544533
71237	0	Week4	101	W	23	Eagles	6685 US-23 North, Oscoda MI 48750 US	-83.323018	44.471865
99031	67	Week4	101	W	24	BLARNEY CASTLE SUBWAY	449 S. US 23, HARRISVILLE MI 48740 US	-83.304158	44.643395
		Week4	101	W		Alpena Depot	120 E Herman St,, Alpena 49707 US	-83.416387	45.0710235
