Route,Type,Time
6,Send,5/30/23 1:38 PM
12,Send,5/30/23 3:36 PM
12,Send,5/30/23 3:56 PM
47,Send,5/30/23 5:43 PM
52,Send,5/31/23 10:17 AM
8040,Send,5/31/23 11:05 AM
8010,Send,5/31/23 1:23 PM
50,Send,5/31/23 3:05 PM
6,Send,5/31/23 1:53 PM
12,Send,5/31/23 2:32 PM
56,Send,5/31/23 3:37 PM
51,Send,5/31/23 12:48 PM
12,Send,5/31/23 2:45 PM
12,Send,5/31/23 2:45 PM
47,Send,5/31/23 2:51 PM
8040,Send,6/1/23 10:20 AM
52,Send,6/1/23 11:33 AM
50,Send,6/1/23 11:39 AM
8010,Send,6/1/23 4:43 PM
12,Send,6/1/23 4:47 PM
51,Send,6/2/23 2:18 PM
12,Send,6/2/23 3:15 PM
6,Send,3/6/23 2:13 PM
8010,Send,3/6/23 3:28 PM
12,Send,3/6/23 3:32 PM
8040,Send,3/6/23 5:07 PM
50,Send,3/8/23 5:58 AM
51,Send,3/8/23 12:32 PM
51,Send,3/6/23 1:20 PM
51,Send,3/6/23 1:20 PM
50,Send,3/6/23 1:23 PM
47,Send,3/6/23 1:34 PM
51,Send,3/7/23 11:34 AM
52,Send,3/7/23 1:24 PM
8010,Send,3/7/23 1:26 PM
12,Send,3/7/23 2:04 PM
8040,Send,3/7/23 2:49 PM
6,Send,3/7/23 2:52 PM
50,Send,3/7/23 1:34 PM
50,Send,3/7/23 1:48 PM
8010,Send,3/8/23 5:39 PM
47,Send,3/7/23 2:11 PM
12,Send,3/9/23 3:56 PM
56,Send,3/9/23 5:12 PM
6,Send,3/9/23 2:12 PM
50,Send,3/9/23 2:13 PM
47,Send,3/9/23 4:36 PM
8010,Send,3/9/23 2:54 PM
47,Send,12/6/22 2:38 PM
52,Send,12/6/22 2:39 PM
50,Send,12/6/22 2:39 PM
8040,Send,12/6/22 3:41 PM
8010,Send,12/6/22 1:08 PM
6,Send,12/6/22 12:51 PM
51,Send,12/6/22 3:21 PM
12,Send,12/6/22 4:27 PM
56,Send,12/6/22 5:13 PM
50,Send,1/11/23 3:10 PM
51,Send,1/11/23 3:10 PM
52,Send,1/11/23 3:10 PM
8040,Send,1/11/23 3:12 PM
47,Send,1/11/23 3:13 PM
56,Send,1/11/23 3:22 PM
8010,Send,1/11/23 3:24 PM
6,Send,1/12/23 9:14 AM
51,Send,1/12/23 9:14 AM
12,Send,1/12/23 9:12 AM
52,Send,12/9/22 11:57 AM
50,Send,12/9/22 12:03 PM
8010,Send,12/9/22 12:12 PM
8010,Send,12/9/22 12:47 PM
6,Send,12/9/22 12:50 PM
12,Send,12/9/22 2:32 PM
47,Send,12/9/22 3:00 PM
51,Send,12/12/22 4:54 AM
8040,Send,12/9/22 2:17 PM
8040,Send,12/9/22 2:17 PM
56,Send,12/9/22 3:16 PM
8010,Send,12/12/22 1:18 PM
52,Send,12/12/22 1:20 PM
8010,Send,12/8/22 12:36 PM
8040,Send,12/8/22 1:35 PM
50,Send,12/8/22 2:06 PM
8010,Send,12/8/22 12:43 PM
52,Send,12/8/22 12:58 PM
56,Send,12/8/22 3:58 PM
51,Send,12/8/22 1:49 PM
6,Send,12/8/22 3:15 PM
6,Send,12/8/22 3:18 PM
6,Send,12/8/22 3:19 PM
56,Send,12/8/22 4:11 PM
12,Send,12/8/22 5:06 PM
47,Send,12/9/22 6:59 AM
50,Send,12/8/22 1:49 PM
50,Send,12/7/22 1:47 PM
51,Send,12/7/22 1:49 PM
8040,Send,12/7/22 1:56 PM
6,Send,12/7/22 2:05 PM
47,Send,12/7/22 3:59 PM
47,Send,2/2/23 3:09 PM
56,Send,2/2/23 4:45 PM
50,Send,2/2/23 5:42 PM
52,Send,2/3/23 10:39 AM
6,Send,2/3/23 1:34 PM
8010,Send,2/3/23 11:39 AM
51,Send,2/3/23 12:27 PM
8040,Send,2/3/23 12:57 PM
12,Send,2/3/23 2:12 PM
12,Send,2/3/23 2:12 PM
47,Send,2/3/23 4:34 PM
50,Send,2/3/23 4:58 PM
56,Send,2/3/23 3:12 PM
50,Send,2/6/23 6:13 AM
51,Send,5/17/23 5:40 AM
50,Send,5/17/23 5:58 AM
56,Send,5/16/23 3:50 PM
51,Send,5/17/23 12:56 PM
56,Send,5/17/23 1:22 PM
8040,Send,5/17/23 1:23 PM
8010,Send,5/17/23 2:59 PM
47,Send,5/17/23 3:19 PM
8010,Send,5/17/23 3:20 PM
50,Send,5/17/23 12:29 PM
52,Send,5/17/23 12:44 PM
50,Send,2/1/23 11:46 AM
47,Send,1/31/23 3:36 PM
12,Send,1/31/23 3:44 PM
56,Send,1/31/23 5:00 PM
52,Send,2/1/23 11:16 AM
8040,Send,2/1/23 12:56 PM
51,Send,2/1/23 2:11 PM
8010,Send,2/1/23 3:15 PM
50,Send,2/6/23 1:04 PM
51,Send,2/6/23 1:17 PM
8010,Send,2/6/23 1:52 PM
47,Send,2/6/23 2:25 PM
6,Send,2/6/23 3:01 PM
52,Send,2/6/23 11:42 AM
56,Send,2/6/23 3:42 PM
56,Send,2/6/23 3:44 PM
12,Send,2/6/23 3:47 PM
12,Send,2/6/23 3:48 PM
8040,Send,2/6/23 3:56 PM
56,Send,2/1/23 3:27 PM
47,Send,2/1/23 3:28 PM
12,Send,2/1/23 3:39 PM
6,Send,2/1/23 4:40 PM
52,Send,2/2/23 11:29 AM
8040,Send,2/2/23 11:33 AM
51,Send,2/2/23 1:13 PM
8010,Send,2/2/23 1:47 PM
6,Send,2/2/23 4:24 PM
12,Send,2/2/23 5:05 PM
51,Send,2/9/23 12:35 PM
52,Send,2/9/23 10:55 AM
8010,Send,2/9/23 2:18 PM
6,Send,2/9/23 2:29 PM
56,Send,2/9/23 3:52 PM
51,Send,2/7/23 11:29 AM
8010,Send,2/7/23 12:49 PM
47,Send,2/7/23 2:28 PM
8040,Send,2/7/23 2:33 PM
8010,Send,2/7/23 12:16 PM
50,Send,2/7/23 12:58 PM
12,Send,2/7/23 2:59 PM
56,Send,2/7/23 4:25 PM
52,Send,2/7/23 4:42 PM
6,Send,2/7/23 4:21 PM
51,Send,5/25/23 6:36 AM
51,Send,5/25/23 6:36 AM
56,Send,5/24/23 3:05 PM
8010,Send,5/24/23 3:09 PM
51,Send,5/25/23 6:36 AM
51,Send,5/25/23 3:28 PM
47,Send,5/25/23 4:03 PM
51,Send,5/25/23 2:10 PM
52,Send,5/25/23 2:18 PM
50,Send,5/25/23 2:27 PM
56,Send,5/25/23 2:34 PM
12,Send,5/25/23 2:58 PM
6,Send,5/25/23 3:10 PM
8010,Send,4/12/23 2:58 PM
47,Send,4/12/23 3:30 PM
6,Send,4/12/23 3:37 PM
52,Send,4/13/23 10:24 AM
47,Send,4/13/23 3:08 PM
12,Send,4/13/23 3:21 PM
6,Send,4/13/23 3:29 PM
56,Send,4/13/23 4:19 PM
50,Send,4/13/23 1:31 PM
50,Send,4/13/23 1:31 PM
8040,Send,4/13/23 11:10 AM
51,Send,4/13/23 3:46 PM
52,Send,4/19/23 11:31 AM
56,Send,4/19/23 11:59 AM
8040,Send,4/19/23 1:01 PM
51,Send,4/19/23 2:02 PM
12,Send,4/19/23 2:45 PM
47,Send,4/19/23 2:13 PM
50,Send,4/19/23 3:51 PM
6,Send,4/19/23 2:31 PM
50,Send,4/20/23 5:57 AM
8010,Send,4/19/23 4:35 PM
8010,Send,4/20/23 12:30 PM
8040,Send,4/20/23 12:57 PM
56,Send,4/20/23 3:07 PM
52,Send,4/20/23 10:57 AM
6,Send,4/20/23 2:19 PM
51,Send,4/20/23 2:46 PM
50,Send,4/20/23 2:23 PM
12,Send,4/20/23 3:24 PM
51,Send,4/20/23 3:58 PM
50,Send,4/25/23 11:28 AM
50,Send,4/25/23 11:29 AM
52,Send,4/25/23 12:34 PM
8010,Send,4/25/23 12:34 PM
51,Send,4/25/23 12:56 PM
51,Send,4/25/23 12:57 PM
8010,Send,4/25/23 1:13 PM
6,Send,4/25/23 1:15 PM
12,Send,4/25/23 3:22 PM
50,Send,4/25/23 11:45 AM
47,Send,4/25/23 2:30 PM
8040,Send,4/25/23 3:08 PM
56,Send,4/25/23 5:32 PM
50,Send,4/26/23 6:01 AM
8010,Send,4/26/23 1:38 PM
8010,Send,4/26/23 1:58 PM
47,Send,4/20/23 3:37 PM
8040,Send,4/21/23 11:51 AM
8010,Send,4/21/23 12:41 PM
6,Send,4/21/23 1:04 PM
6,Send,4/21/23 1:05 PM
6,Send,4/21/23 1:06 PM
6,Send,4/21/23 1:08 PM
50,Send,4/21/23 1:51 PM
12,Send,4/21/23 2:02 PM
12,Send,4/21/23 2:03 PM
56,Send,4/21/23 3:23 PM
52,Send,4/21/23 10:08 AM
51,Send,4/21/23 12:51 PM
47,Send,4/21/23 3:36 PM
52,Send,4/24/23 12:46 PM
50,Send,4/24/23 1:12 PM
8010,Send,4/21/23 1:20 PM
6,Send,4/24/23 1:38 PM
47,Send,4/24/23 1:40 PM
8040,Send,4/24/23 1:49 PM
8010,Send,12/7/22 3:09 PM
12,Send,12/7/22 5:53 PM
52,Send,12/7/22 1:00 PM
56,Send,12/7/22 2:34 PM
51,Send,12/5/22 2:47 PM
50,Send,12/5/22 2:55 PM
8040,Send,12/5/22 3:01 PM
56,Send,12/5/22 3:22 PM
56,Send,12/5/22 3:25 PM
56,Send,12/5/22 2:58 PM
6,Send,12/5/22 1:22 PM
6,Send,12/5/22 1:22 PM
8010,Send,12/5/22 1:36 PM
12,Send,12/5/22 3:59 PM
47,Send,12/5/22 1:07 PM
52,Send,12/5/22 5:49 PM
52,Send,12/6/22 8:18 AM
52,Send,12/6/22 8:18 AM
50,Send,12/19/22 1:34 PM
50,Send,12/19/22 1:44 PM
52,Send,12/19/22 1:56 PM
47,Send,12/19/22 2:17 PM
51,Send,12/19/22 2:51 PM
6,Send,12/19/22 2:55 PM
56,Send,12/19/22 3:06 PM
8040,Send,12/19/22 4:26 PM
12,Send,12/19/22 3:58 PM
12,Send,12/19/22 3:59 PM
52,Send,12/20/22 12:28 PM
50,Send,12/20/22 12:52 PM
8010,Send,12/13/22 12:09 PM
52,Send,12/13/22 12:55 PM
51,Send,12/13/22 12:56 PM
50,Send,12/13/22 1:49 PM
47,Send,12/13/22 1:57 PM
50,Send,12/14/22 6:00 AM
12,Send,12/13/22 3:50 PM
8040,Send,12/13/22 3:55 PM
56,Send,12/13/22 4:35 PM
56,Send,12/13/22 5:04 PM
56,Send,12/13/22 5:04 PM
52,Send,12/14/22 12:48 PM
52,Send,1/23/23 12:45 PM
50,Send,1/23/23 1:09 PM
6,Send,1/23/23 1:30 PM
8040,Send,1/23/23 1:33 PM
8010,Send,1/23/23 1:36 PM
50,Send,1/23/23 5:53 AM
50,Send,1/24/23 1:41 PM
50,Send,1/24/23 2:13 PM
8040,Send,1/24/23 2:23 PM
47,Send,1/24/23 2:28 PM
12,Send,1/24/23 2:56 PM
50,Send,12/12/22 2:01 PM
47,Send,12/12/22 2:16 PM
6,Send,12/12/22 2:19 PM
50,Send,12/12/22 2:20 PM
56,Send,12/12/22 3:41 PM
51,Send,12/12/22 12:46 PM
8040,Send,12/12/22 5:00 PM
12,Send,12/12/22 5:03 PM
6,Send,12/13/22 2:32 PM
52,Send,12/15/22 11:59 AM
56,Send,12/15/22 4:39 PM
47,Send,12/15/22 4:49 PM
12,Send,12/15/22 4:58 PM
50,Send,12/16/22 5:33 AM
52,Send,12/16/22 11:10 AM
6,Send,12/16/22 11:17 AM
6,Send,12/16/22 11:17 AM
51,Send,12/16/22 10:15 AM
47,Send,12/16/22 3:31 PM
56,Send,12/16/22 3:54 PM
50,Send,12/21/22 11:59 AM
51,Send,12/21/22 1:56 PM
6,Send,12/21/22 2:51 PM
6,Send,12/21/22 2:52 PM
47,Send,12/21/22 3:08 PM
56,Send,12/21/22 2:31 PM
12,Send,12/21/22 4:53 PM
12,Send,12/21/22 4:54 PM
8010,Send,12/21/22 6:05 PM
12,Send,12/22/22 3:45 PM
8040,Send,12/22/22 3:47 PM
6,Send,12/22/22 3:48 PM
47,Send,2/9/23 5:09 PM
12,Send,2/9/23 5:11 PM
8010,Send,2/10/23 11:56 AM
8010,Send,2/10/23 11:57 AM
51,Send,2/10/23 9:32 AM
6,Send,2/10/23 1:04 PM
8040,Send,2/10/23 1:24 PM
12,Send,2/10/23 1:40 PM
47,Send,2/10/23 3:18 PM
56,Send,2/10/23 4:01 PM
52,Send,2/10/23 2:10 PM
50,Send,2/10/23 2:14 PM
6,Send,2/10/23 2:24 PM
47,Send,2/15/23 3:52 PM
12,Send,2/15/23 5:03 PM
8040,Send,2/16/23 11:46 AM
51,Send,2/16/23 12:48 PM
8010,Send,2/16/23 12:50 PM
50,Send,2/16/23 1:40 PM
52,Send,2/16/23 2:09 PM
6,Send,2/16/23 3:20 PM
47,Send,2/16/23 4:11 PM
12,Send,2/16/23 5:05 PM
56,Send,2/16/23 5:09 PM
8010,Send,2/17/23 12:21 PM
51,Send,2/17/23 10:23 AM
50,Send,2/17/23 1:37 PM
56,Send,2/17/23 4:25 PM
56,Send,2/17/23 4:25 PM
56,Send,2/17/23 4:25 PM
50,Send,2/17/23 12:52 PM
8040,Send,2/17/23 2:04 PM
52,Send,2/17/23 2:18 PM
6,Send,2/17/23 1:50 PM
12,Send,2/17/23 3:57 PM
47,Send,2/17/23 4:09 PM
8040,Send,2/20/23 1:31 PM
8010,Send,2/20/23 1:33 PM
56,Send,2/20/23 2:29 PM
6,Send,2/20/23 2:44 PM
51,Send,2/20/23 1:57 PM
47,Send,2/20/23 2:53 PM
12,Send,2/20/23 2:59 PM
50,Send,2/20/23 12:53 PM
50,Send,2/21/23 5:42 AM
52,Send,2/20/23 3:35 PM
6,Send,2/22/23 12:46 PM
56,Send,2/22/23 2:00 PM
56,Send,2/22/23 2:02 PM
52,Send,2/22/23 11:26 AM
8040,Send,2/22/23 1:06 PM
50,Send,2/22/23 1:06 PM
8010,Send,2/22/23 3:23 PM
12,Send,2/22/23 3:26 PM
51,Send,2/22/23 12:18 PM
47,Send,2/22/23 3:05 PM
52,Send,2/23/23 11:24 AM
8040,Send,2/23/23 12:00 PM
6,Send,2/23/23 2:19 PM
50,Send,2/23/23 2:21 PM
50,Send,2/23/23 2:31 PM
8010,Send,2/23/23 1:23 PM
12,Send,2/23/23 4:13 PM
47,Send,2/23/23 4:34 PM
56,Send,2/23/23 4:43 PM
51,Send,2/23/23 3:44 PM
52,Send,2/24/23 10:46 AM
52,Send,2/24/23 10:46 AM
6,Send,2/24/23 12:33 PM
6,Send,2/24/23 12:35 PM
56,Send,2/24/23 7:45 AM
8040,Send,2/24/23 1:14 PM
8010,Send,2/24/23 1:19 PM
51,Send,2/24/23 1:45 PM
56,Send,2/24/23 3:06 PM
12,Send,2/24/23 3:08 PM
47,Send,2/24/23 3:33 PM
50,Send,2/27/23 6:04 AM
52,Send,2/28/23 8:57 AM
52,Send,2/28/23 1:11 PM
6,Send,2/28/23 12:30 PM
8010,Send,2/28/23 12:35 PM
51,Send,2/28/23 2:24 PM
47,Send,2/28/23 3:00 PM
8040,Send,2/28/23 4:35 PM
56,Send,2/28/23 4:36 PM
12,Send,2/28/23 3:25 PM
47,Send,2/28/23 4:18 PM
47,Send,2/28/23 4:18 PM
56,Send,2/28/23 5:01 PM
52,Send,3/1/23 11:45 AM
50,Send,3/1/23 11:50 AM
47,Send,3/1/23 4:09 PM
8010,Send,5/9/23 12:07 PM
56,Send,5/9/23 3:00 PM
51,Send,5/9/23 1:23 PM
47,Send,5/9/23 1:33 PM
6,Send,5/9/23 1:33 PM
12,Send,5/9/23 2:12 PM
8040,Send,5/10/23 10:49 AM
50,Send,5/12/23 1:02 PM
50,Send,5/15/23 6:02 AM
12,Send,5/12/23 3:02 PM
6,Send,5/15/23 1:47 PM
51,Send,5/15/23 2:12 PM
51,Send,5/22/23 7:27 AM
50,Send,5/22/23 12:24 PM
8010,Send,5/22/23 1:33 PM
47,Send,5/22/23 1:57 PM
6,Send,5/22/23 2:05 PM
51,Send,5/22/23 2:14 PM
51,Send,5/22/23 2:15 PM
56,Send,5/22/23 2:52 PM
52,Send,5/22/23 12:39 PM
12,Send,5/11/23 3:49 PM
50,Send,5/11/23 1:41 PM
51,Send,5/11/23 1:47 PM
52,Send,5/12/23 9:43 AM
8040,Send,5/12/23 11:00 AM
51,Send,5/12/23 11:14 AM
6,Send,5/12/23 1:32 PM
8010,Send,5/12/23 1:42 PM
56,Send,5/12/23 2:13 PM
47,Send,5/12/23 2:39 PM
50,Send,5/12/23 5:30 AM
51,Send,5/10/23 2:06 PM
50,Send,5/10/23 12:15 PM
50,Send,5/11/23 6:10 AM
52,Send,5/11/23 7:03 AM
8010,Send,5/11/23 12:12 PM
12,Send,5/10/23 3:32 PM
8040,Send,5/11/23 12:58 PM
56,Send,5/10/23 2:24 PM
47,Send,5/10/23 2:39 PM
8010,Send,5/10/23 2:39 PM
6,Send,5/10/23 4:14 PM
6,Send,5/11/23 2:14 PM
56,Send,5/11/23 2:47 PM
56,Send,5/11/23 2:48 PM
47,Send,5/11/23 3:01 PM
52,Send,5/11/23 9:58 AM
51,Send,1/20/23 10:31 AM
8010,Send,1/20/23 11:24 AM
52,Send,1/20/23 11:24 AM
56,Send,1/20/23 8:26 AM
6,Send,1/20/23 12:41 PM
50,Send,1/20/23 1:13 PM
47,Send,1/20/23 1:52 PM
8040,Send,1/20/23 4:59 PM
12,Send,1/20/23 3:28 PM
51,Send,1/23/23 1:52 PM
56,Send,1/23/23 2:11 PM
47,Send,1/23/23 2:59 PM
56,Send,1/20/23 4:45 PM
12,Send,1/23/23 3:51 PM
52,Send,3/24/23 9:58 AM
8010,Send,3/24/23 11:39 AM
51,Send,3/24/23 11:58 AM
8040,Send,3/24/23 12:31 PM
6,Send,3/24/23 12:40 PM
6,Send,3/24/23 12:40 PM
51,Send,3/24/23 12:50 PM
51,Send,3/24/23 12:50 PM
51,Send,3/24/23 12:50 PM
51,Send,3/24/23 12:51 PM
12,Send,3/24/23 1:15 PM
50,Send,3/24/23 1:17 PM
56,Send,3/24/23 4:00 PM
47,Send,3/24/23 4:15 PM
56,Send,3/21/23 5:00 PM
56,Send,3/22/23 12:58 PM
6,Send,3/22/23 2:49 PM
50,Send,3/22/23 12:02 PM
50,Send,3/22/23 12:02 PM
50,Send,3/22/23 12:02 PM
50,Send,3/22/23 12:02 PM
8040,Send,3/22/23 1:12 PM
52,Send,3/22/23 11:50 AM
51,Send,3/22/23 2:27 PM
12,Send,3/22/23 3:49 PM
47,Send,3/22/23 3:52 PM
8010,Send,1/24/23 11:58 AM
51,Send,1/24/23 12:03 PM
52,Send,1/24/23 1:02 PM
6,Send,1/24/23 3:02 PM
56,Send,1/24/23 4:08 PM
8010,Send,1/25/23 2:42 PM
6,Send,1/25/23 3:22 PM
51,Send,1/26/23 3:30 PM
51,Send,1/26/23 3:32 PM
12,Send,1/26/23 3:34 PM
51,Send,1/27/23 4:21 AM
47,Send,1/26/23 4:19 PM
6,Send,1/26/23 3:02 PM
51,Send,1/27/23 10:35 AM
56,Send,1/26/23 3:24 PM
8010,Send,1/27/23 11:41 AM
52,Send,1/27/23 11:45 AM
6,Send,1/27/23 12:15 PM
6,Send,1/27/23 12:18 PM
6,Send,1/27/23 12:18 PM
6,Send,1/27/23 12:18 PM
8040,Send,1/27/23 1:58 PM
56,Send,1/27/23 3:01 PM
12,Send,1/27/23 3:07 PM
51,Send,1/31/23 1:31 PM
52,Send,1/31/23 1:37 PM
6,Send,1/31/23 3:02 PM
8010,Send,1/31/23 12:25 PM
50,Send,1/31/23 12:33 PM
8010,Send,1/31/23 12:55 PM
8040,Send,1/31/23 4:13 PM
50,Send,1/25/23 12:22 PM
51,Send,1/25/23 12:48 PM
56,Send,1/25/23 12:50 PM
8040,Send,1/25/23 1:39 PM
52,Send,1/25/23 12:33 PM
50,Send,1/25/23 2:14 PM
12,Send,1/25/23 4:56 PM
52,Send,1/26/23 11:45 AM
50,Send,1/26/23 1:38 PM
50,Send,1/26/23 1:55 PM
47,Send,1/25/23 5:04 PM
50,Send,1/26/23 6:01 AM
52,Send,1/26/23 12:18 PM
8040,Send,1/26/23 12:18 PM
8010,Send,1/26/23 12:58 PM
50,Send,1/27/23 12:55 PM
47,Send,1/27/23 4:03 PM
52,Send,1/30/23 1:40 PM
50,Send,1/30/23 1:43 PM
47,Send,1/30/23 1:53 PM
8010,Send,1/30/23 2:17 PM
51,Send,1/30/23 2:21 PM
8040,Send,1/30/23 2:26 PM
6,Send,1/30/23 3:51 PM
12,Send,1/30/23 3:44 PM
56,Send,1/30/23 3:58 PM
56,Send,4/6/23 4:18 PM
56,Send,4/6/23 4:26 PM
52,Send,4/7/23 9:43 AM
51,Send,4/7/23 10:50 AM
8010,Send,4/7/23 11:04 AM
50,Send,4/7/23 1:26 PM
8040,Send,4/7/23 11:43 AM
6,Send,4/7/23 12:13 PM
12,Send,4/7/23 2:35 PM
12,Send,4/7/23 2:35 PM
56,Send,4/7/23 3:00 PM
47,Send,4/7/23 4:03 PM
51,Send,4/10/23 2:14 PM
8010,Send,4/10/23 2:20 PM
51,Send,4/10/23 2:35 PM
51,Send,4/10/23 2:36 PM
56,Send,4/10/23 3:07 PM
6,Send,5/17/23 4:12 PM
12,Send,5/17/23 3:27 PM
12,Send,5/17/23 3:27 PM
50,Send,5/18/23 6:08 AM
52,Send,5/18/23 11:20 AM
8040,Send,5/18/23 1:24 PM
50,Send,5/18/23 1:44 PM
51,Send,5/18/23 2:44 PM
56,Send,5/18/23 2:59 PM
8010,Send,5/18/23 12:37 PM
47,Send,5/18/23 3:22 PM
52,Send,4/17/23 12:50 PM
56,Send,4/17/23 1:14 PM
8010,Send,4/17/23 1:54 PM
51,Send,4/17/23 1:54 PM
47,Send,4/17/23 2:55 PM
47,Send,4/17/23 2:55 PM
12,Send,4/17/23 3:23 PM
50,Send,4/17/23 12:27 PM
50,Send,4/17/23 12:27 PM
6,Send,4/17/23 1:36 PM
8040,Send,4/17/23 1:40 PM
8010,Send,4/13/23 1:11 PM
51,Send,4/14/23 11:30 AM
6,Send,4/14/23 12:10 PM
52,Send,4/14/23 9:27 AM
8010,Send,4/14/23 11:18 AM
8040,Send,4/14/23 12:27 PM
12,Send,4/14/23 1:26 PM
47,Send,4/14/23 2:33 PM
