Route,Type,Time
8040,Accept,2/23/23 12:32 PM
8040,Accept,2/23/23 12:32 PM
6,Accept,2/23/23 2:19 PM
6,Accept,2/23/23 2:19 PM
6,Accept,2/23/23 2:19 PM
6,Accept,2/23/23 2:19 PM
6,Accept,2/23/23 2:19 PM
8010,Accept,2/23/23 1:35 PM
8010,Accept,2/23/23 1:35 PM
8010,Accept,2/23/23 1:35 PM
8010,Accept,2/23/23 1:35 PM
8010,Accept,2/23/23 1:35 PM
8010,Accept,2/23/23 1:35 PM
50,Accept,2/23/23 2:48 PM
50,Accept,2/23/23 2:48 PM
50,Accept,2/23/23 2:48 PM
50,Accept,2/23/23 2:48 PM
50,Accept,2/23/23 2:48 PM
12,Accept,2/23/23 4:14 PM
12,Accept,2/23/23 4:14 PM
12,Accept,2/23/23 4:14 PM
12,Accept,2/23/23 4:14 PM
47,Accept,2/23/23 4:40 PM
47,Accept,2/23/23 4:40 PM
47,Accept,2/23/23 4:40 PM
47,Accept,2/23/23 4:40 PM
47,Accept,2/23/23 4:40 PM
56,Accept,2/23/23 4:47 PM
56,Accept,2/23/23 4:47 PM
56,Accept,2/23/23 4:47 PM
51,Accept,2/23/23 3:50 PM
51,Accept,2/23/23 3:50 PM
51,Accept,2/23/23 3:50 PM
51,Accept,2/23/23 3:50 PM
52,Accept,2/24/23 10:55 AM
52,Accept,2/24/23 10:55 AM
52,Accept,2/24/23 10:55 AM
52,Accept,2/24/23 10:55 AM
6,Accept,2/24/23 12:36 PM
6,Accept,2/24/23 12:36 PM
6,Accept,2/24/23 12:36 PM
6,Accept,2/24/23 12:36 PM
8040,Accept,2/24/23 1:23 PM
8040,Accept,2/24/23 1:23 PM
8040,Accept,2/24/23 1:23 PM
8040,Accept,2/24/23 1:23 PM
8040,Accept,2/24/23 1:23 PM
8040,Accept,2/24/23 1:23 PM
56,Accept,2/23/23 4:47 PM
56,Accept,2/23/23 4:47 PM
8010,Accept,2/24/23 1:19 PM
8010,Accept,2/24/23 1:19 PM
8010,Accept,2/24/23 1:19 PM
8010,Accept,2/24/23 1:19 PM
8010,Accept,2/24/23 1:19 PM
8040,Accept,2/24/23 1:23 PM
47,Accept,2/24/23 4:20 PM
47,Accept,2/24/23 4:20 PM
47,Accept,2/24/23 4:20 PM
47,Accept,2/24/23 4:20 PM
56,Accept,2/24/23 3:09 PM
56,Accept,2/24/23 3:09 PM
56,Accept,2/24/23 3:09 PM
56,Accept,2/24/23 3:09 PM
56,Accept,2/24/23 3:09 PM
56,Accept,2/24/23 3:09 PM
56,Accept,2/24/23 3:09 PM
12,Accept,2/24/23 3:09 PM
12,Accept,2/24/23 3:09 PM
12,Accept,2/24/23 3:09 PM
12,Accept,2/24/23 3:09 PM
12,Accept,2/24/23 3:09 PM
50,Accept,2/27/23 7:46 AM
50,Accept,2/27/23 7:47 AM
50,Accept,2/27/23 7:47 AM
50,Accept,2/27/23 7:47 AM
51,Accept,2/24/23 2:59 PM
51,Accept,2/24/23 2:59 PM
51,Accept,2/24/23 2:59 PM
51,Accept,2/24/23 2:59 PM
51,Accept,2/24/23 2:59 PM
51,Accept,2/24/23 2:59 PM
6,Accept,2/27/23 12:50 PM
56,Accept,2/28/23 6:38 PM
56,Accept,2/28/23 6:38 PM
56,Accept,2/28/23 6:38 PM
56,Accept,2/28/23 6:38 PM
56,Accept,2/28/23 6:38 PM
56,Accept,2/28/23 6:38 PM
52,Accept,2/28/23 9:06 AM
52,Accept,2/28/23 9:06 AM
52,Accept,2/28/23 9:07 AM
52,Accept,2/28/23 9:07 AM
52,Accept,2/28/23 9:07 AM
6,Accept,2/28/23 12:31 PM
6,Accept,2/28/23 12:31 PM
6,Accept,2/28/23 12:31 PM
6,Accept,2/28/23 12:31 PM
6,Accept,2/28/23 12:31 PM
6,Accept,2/28/23 12:31 PM
8040,Accept,2/28/23 5:01 PM
8040,Accept,2/28/23 5:01 PM
8040,Accept,2/28/23 5:01 PM
8040,Accept,2/28/23 5:01 PM
8040,Accept,2/28/23 5:01 PM
56,Accept,2/28/23 6:38 PM
6,Accept,3/1/23 1:28 PM
6,Accept,3/1/23 1:28 PM
6,Accept,3/1/23 1:28 PM
6,Accept,3/1/23 1:28 PM
8040,Accept,3/1/23 1:54 PM
8040,Accept,3/1/23 1:54 PM
8040,Accept,3/1/23 1:54 PM
8040,Accept,3/1/23 1:54 PM
47,Accept,3/1/23 4:58 PM
47,Accept,3/1/23 4:58 PM
47,Accept,3/1/23 4:58 PM
47,Accept,3/1/23 4:58 PM
47,Accept,2/27/23 2:24 PM
47,Accept,2/27/23 2:24 PM
47,Accept,2/27/23 2:24 PM
47,Accept,2/27/23 2:24 PM
50,Accept,2/27/23 2:24 PM
50,Accept,2/27/23 2:24 PM
50,Accept,2/27/23 2:24 PM
50,Accept,2/27/23 2:24 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
8010,Accept,2/27/23 2:35 PM
56,Accept,2/27/23 2:49 PM
56,Accept,2/27/23 2:49 PM
56,Accept,2/27/23 2:49 PM
56,Accept,2/27/23 2:49 PM
56,Accept,2/27/23 2:49 PM
56,Accept,2/27/23 2:49 PM
51,Accept,2/27/23 4:35 PM
51,Accept,2/27/23 4:35 PM
51,Accept,2/27/23 4:35 PM
51,Accept,2/27/23 4:35 PM
51,Accept,2/27/23 4:35 PM
51,Accept,2/27/23 4:35 PM
12,Accept,2/27/23 4:44 PM
12,Accept,2/27/23 4:44 PM
12,Accept,2/27/23 4:44 PM
12,Accept,2/27/23 4:44 PM
12,Accept,2/27/23 4:44 PM
6,Accept,2/27/23 12:50 PM
6,Accept,2/27/23 12:50 PM
6,Accept,2/27/23 12:50 PM
6,Accept,2/27/23 12:50 PM
8040,Accept,2/27/23 6:01 PM
8040,Accept,2/27/23 6:01 PM
8040,Accept,2/27/23 6:01 PM
8040,Accept,2/27/23 6:01 PM
8040,Accept,2/27/23 6:01 PM
52,Accept,2/28/23 9:06 AM
8010,Accept,2/28/23 1:39 PM
8010,Accept,2/28/23 1:39 PM
8010,Accept,2/28/23 1:39 PM
8010,Accept,2/28/23 1:40 PM
8010,Accept,2/28/23 1:40 PM
12,Accept,2/28/23 3:28 PM
12,Accept,2/28/23 3:28 PM
12,Accept,2/28/23 3:28 PM
12,Accept,2/28/23 3:28 PM
47,Accept,2/28/23 3:28 PM
47,Accept,2/28/23 3:28 PM
47,Accept,2/28/23 3:28 PM
47,Accept,2/28/23 3:28 PM
47,Accept,2/28/23 3:28 PM
47,Accept,2/28/23 3:28 PM
50,Accept,2/28/23 3:28 PM
50,Accept,2/28/23 3:28 PM
50,Accept,2/28/23 3:28 PM
50,Accept,2/28/23 3:28 PM
50,Accept,2/28/23 3:28 PM
51,Accept,2/28/23 3:28 PM
51,Accept,2/28/23 3:28 PM
51,Accept,2/28/23 3:28 PM
51,Accept,2/28/23 3:28 PM
52,Accept,2/28/23 3:28 PM
52,Accept,2/28/23 3:28 PM
52,Accept,2/28/23 3:28 PM
52,Accept,2/28/23 3:28 PM
47,Accept,3/22/23 4:27 PM
47,Accept,3/22/23 4:27 PM
47,Accept,3/22/23 4:27 PM
47,Accept,3/22/23 4:27 PM
47,Accept,3/22/23 4:27 PM
47,Accept,3/22/23 4:27 PM
12,Accept,3/22/23 4:27 PM
12,Accept,3/22/23 4:27 PM
12,Accept,3/22/23 4:27 PM
12,Accept,3/22/23 4:27 PM
12,Accept,3/22/23 4:27 PM
8010,Accept,3/22/23 4:27 PM
8010,Accept,2/21/23 1:28 PM
8010,Accept,2/21/23 1:28 PM
47,Accept,2/21/23 2:20 PM
47,Accept,2/21/23 2:20 PM
47,Accept,2/21/23 2:20 PM
47,Accept,2/21/23 2:20 PM
52,Accept,2/21/23 2:20 PM
52,Accept,2/21/23 2:20 PM
52,Accept,2/21/23 2:20 PM
52,Accept,2/21/23 2:20 PM
52,Accept,2/21/23 2:20 PM
8040,Accept,2/21/23 2:20 PM
8040,Accept,2/21/23 2:20 PM
8040,Accept,2/21/23 2:20 PM
8040,Accept,2/21/23 2:20 PM
50,Accept,2/21/23 2:20 PM
50,Accept,2/21/23 2:20 PM
50,Accept,2/21/23 2:20 PM
50,Accept,2/21/23 2:20 PM
50,Accept,2/21/23 2:20 PM
56,Accept,2/10/23 4:12 PM
56,Accept,2/10/23 4:12 PM
56,Accept,2/10/23 4:12 PM
56,Accept,2/10/23 4:12 PM
50,Accept,2/10/23 2:29 PM
50,Accept,2/10/23 2:29 PM
50,Accept,2/10/23 2:29 PM
50,Accept,2/10/23 2:29 PM
51,Accept,2/13/23 2:32 PM
51,Accept,2/13/23 2:32 PM
51,Accept,2/13/23 2:32 PM
51,Accept,2/13/23 2:32 PM
51,Accept,2/13/23 2:32 PM
12,Accept,2/13/23 4:12 PM
12,Accept,2/13/23 4:12 PM
12,Accept,2/13/23 4:12 PM
12,Accept,2/13/23 4:12 PM
52,Accept,2/13/23 7:36 PM
52,Accept,2/13/23 7:36 PM
52,Accept,2/13/23 7:36 PM
52,Accept,2/13/23 7:36 PM
52,Accept,2/13/23 7:36 PM
8040,Accept,2/13/23 1:53 PM
8040,Accept,2/13/23 1:53 PM
8040,Accept,2/13/23 1:53 PM
8040,Accept,2/13/23 1:53 PM
8040,Accept,2/13/23 1:53 PM
8040,Accept,2/13/23 1:53 PM
8010,Accept,2/13/23 1:53 PM
8010,Accept,2/13/23 1:53 PM
8010,Accept,2/13/23 1:53 PM
8010,Accept,2/13/23 1:53 PM
8010,Accept,2/13/23 1:53 PM
8010,Accept,2/13/23 1:53 PM
50,Accept,2/13/23 1:53 PM
50,Accept,2/13/23 1:53 PM
50,Accept,2/13/23 1:53 PM
50,Accept,2/13/23 1:53 PM
47,Accept,2/13/23 1:53 PM
47,Accept,2/13/23 1:53 PM
47,Accept,2/13/23 1:53 PM
47,Accept,2/13/23 1:53 PM
47,Accept,2/13/23 1:53 PM
47,Accept,2/13/23 1:53 PM
56,Accept,2/13/23 2:29 PM
56,Accept,2/13/23 2:29 PM
56,Accept,2/13/23 2:29 PM
56,Accept,2/13/23 2:29 PM
56,Accept,2/13/23 2:29 PM
6,Accept,2/13/23 3:19 PM
6,Accept,2/13/23 3:19 PM
6,Accept,2/13/23 3:19 PM
6,Accept,2/13/23 3:19 PM
56,Accept,2/9/23 4:13 PM
56,Accept,2/9/23 4:13 PM
56,Accept,2/9/23 4:13 PM
56,Accept,2/9/23 4:13 PM
56,Accept,2/9/23 4:13 PM
47,Accept,2/9/23 5:12 PM
47,Accept,2/9/23 5:13 PM
47,Accept,2/9/23 5:13 PM
47,Accept,2/9/23 5:13 PM
47,Accept,2/9/23 5:13 PM
12,Accept,2/9/23 5:13 PM
12,Accept,2/9/23 5:13 PM
12,Accept,2/9/23 5:13 PM
12,Accept,2/9/23 5:13 PM
12,Accept,2/9/23 5:13 PM
51,Accept,2/10/23 9:32 AM
51,Accept,2/10/23 9:33 AM
51,Accept,2/10/23 9:33 AM
51,Accept,2/10/23 9:33 AM
8010,Accept,2/10/23 1:16 PM
8010,Accept,2/10/23 1:16 PM
8010,Accept,2/10/23 1:16 PM
8010,Accept,2/10/23 1:16 PM
8010,Accept,2/10/23 1:16 PM
8010,Accept,2/10/23 1:16 PM
6,Accept,2/10/23 1:16 PM
6,Accept,2/10/23 1:16 PM
6,Accept,2/10/23 1:16 PM
6,Accept,2/10/23 1:16 PM
6,Accept,2/10/23 1:16 PM
6,Accept,2/10/23 1:16 PM
8040,Accept,2/10/23 1:47 PM
8040,Accept,2/10/23 1:47 PM
8040,Accept,2/10/23 1:47 PM
8040,Accept,2/10/23 1:47 PM
8040,Accept,2/10/23 1:47 PM
12,Accept,2/10/23 1:47 PM
12,Accept,2/10/23 1:47 PM
12,Accept,2/10/23 1:47 PM
12,Accept,2/10/23 1:47 PM
52,Accept,2/10/23 2:10 PM
52,Accept,2/10/23 2:10 PM
52,Accept,2/10/23 2:10 PM
52,Accept,2/10/23 2:10 PM
52,Accept,2/10/23 2:10 PM
47,Accept,2/10/23 3:25 PM
47,Accept,2/10/23 3:25 PM
47,Accept,2/10/23 3:25 PM
47,Accept,2/10/23 3:25 PM
47,Accept,2/10/23 3:25 PM
47,Accept,2/10/23 3:25 PM
56,Accept,2/10/23 4:12 PM
56,Accept,2/10/23 4:12 PM
56,Accept,2/15/23 3:37 PM
56,Accept,2/15/23 3:37 PM
56,Accept,2/15/23 3:37 PM
56,Accept,2/15/23 3:37 PM
56,Accept,2/15/23 3:37 PM
47,Accept,2/15/23 4:06 PM
47,Accept,2/15/23 4:06 PM
47,Accept,2/15/23 4:06 PM
47,Accept,2/15/23 4:06 PM
47,Accept,2/15/23 4:06 PM
6,Accept,2/15/23 4:06 PM
6,Accept,2/15/23 4:06 PM
6,Accept,2/15/23 4:06 PM
6,Accept,2/15/23 4:06 PM
6,Accept,2/15/23 4:06 PM
12,Accept,2/15/23 5:13 PM
12,Accept,2/15/23 5:13 PM
12,Accept,2/15/23 5:13 PM
12,Accept,2/15/23 5:13 PM
8010,Accept,2/16/23 1:29 PM
8010,Accept,2/16/23 1:29 PM
8010,Accept,2/16/23 1:29 PM
8010,Accept,2/16/23 1:29 PM
8010,Accept,2/16/23 1:29 PM
50,Accept,2/16/23 1:42 PM
50,Accept,2/16/23 1:42 PM
50,Accept,2/16/23 1:42 PM
50,Accept,2/16/23 1:42 PM
51,Accept,2/16/23 1:42 PM
51,Accept,2/16/23 1:42 PM
51,Accept,2/16/23 1:42 PM
51,Accept,2/16/23 1:42 PM
52,Accept,2/16/23 2:09 PM
52,Accept,2/16/23 2:09 PM
52,Accept,2/16/23 2:09 PM
52,Accept,2/16/23 2:09 PM
8040,Accept,2/16/23 12:53 PM
8040,Accept,2/16/23 12:53 PM
8040,Accept,2/16/23 12:53 PM
8040,Accept,2/16/23 12:53 PM
8040,Accept,2/16/23 12:53 PM
6,Accept,2/16/23 3:26 PM
6,Accept,2/16/23 3:26 PM
6,Accept,2/16/23 3:26 PM
6,Accept,2/16/23 3:26 PM
47,Accept,2/16/23 4:15 PM
47,Accept,2/16/23 4:15 PM
47,Accept,2/16/23 4:15 PM
47,Accept,2/16/23 4:15 PM
47,Accept,2/16/23 4:15 PM
47,Accept,2/16/23 4:15 PM
12,Accept,2/16/23 5:09 PM
12,Accept,2/16/23 5:09 PM
12,Accept,2/16/23 5:09 PM
12,Accept,2/16/23 5:09 PM
12,Accept,2/16/23 5:09 PM
12,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
56,Accept,2/16/23 5:09 PM
51,Accept,2/17/23 12:26 PM
51,Accept,2/17/23 12:26 PM
51,Accept,2/17/23 12:26 PM
51,Accept,2/17/23 12:26 PM
8010,Accept,2/17/23 12:26 PM
8010,Accept,2/17/23 12:26 PM
8010,Accept,2/17/23 12:26 PM
8010,Accept,2/17/23 12:26 PM
56,Accept,2/17/23 4:38 PM
56,Accept,2/17/23 4:38 PM
56,Accept,2/17/23 4:38 PM
56,Accept,2/17/23 4:38 PM
56,Accept,2/17/23 4:38 PM
6,Accept,1/25/23 3:23 PM
12,Accept,1/25/23 5:00 PM
12,Accept,1/25/23 5:00 PM
12,Accept,1/25/23 5:00 PM
12,Accept,1/25/23 5:00 PM
12,Accept,1/25/23 5:00 PM
12,Accept,1/25/23 5:00 PM
47,Accept,1/25/23 5:05 PM
47,Accept,1/25/23 5:05 PM
47,Accept,1/25/23 5:05 PM
47,Accept,1/25/23 5:05 PM
47,Accept,1/25/23 5:05 PM
8010,Accept,1/26/23 1:02 PM
8010,Accept,1/26/23 1:02 PM
8010,Accept,1/26/23 1:02 PM
8010,Accept,1/26/23 1:02 PM
8010,Accept,1/26/23 1:02 PM
8040,Accept,1/26/23 1:02 PM
8040,Accept,1/26/23 1:02 PM
8040,Accept,1/26/23 1:02 PM
8040,Accept,1/26/23 1:02 PM
8040,Accept,1/26/23 1:02 PM
52,Accept,1/26/23 1:02 PM
52,Accept,1/26/23 1:02 PM
52,Accept,1/26/23 1:02 PM
52,Accept,1/26/23 1:02 PM
52,Accept,1/26/23 1:02 PM
6,Accept,1/26/23 3:03 PM
6,Accept,1/26/23 3:03 PM
6,Accept,1/26/23 3:03 PM
6,Accept,1/26/23 3:03 PM
47,Accept,1/27/23 4:14 PM
47,Accept,1/27/23 4:14 PM
47,Accept,1/27/23 4:14 PM
47,Accept,1/27/23 4:14 PM
47,Accept,1/27/23 4:14 PM
8010,Accept,1/27/23 12:15 PM
8010,Accept,1/27/23 12:15 PM
8010,Accept,1/27/23 12:15 PM
8010,Accept,1/27/23 12:15 PM
8010,Accept,1/27/23 12:15 PM
52,Accept,1/27/23 12:15 PM
52,Accept,1/27/23 12:15 PM
52,Accept,1/27/23 12:15 PM
52,Accept,1/27/23 12:15 PM
51,Accept,1/27/23 12:15 PM
51,Accept,1/27/23 12:15 PM
51,Accept,1/27/23 12:15 PM
51,Accept,1/27/23 12:15 PM
51,Accept,1/27/23 12:15 PM
51,Accept,1/27/23 12:15 PM
6,Accept,1/27/23 12:15 PM
6,Accept,1/27/23 12:15 PM
6,Accept,1/27/23 12:15 PM
6,Accept,1/27/23 12:15 PM
8040,Accept,1/27/23 2:06 PM
8040,Accept,1/27/23 2:06 PM
8040,Accept,1/27/23 2:06 PM
8040,Accept,1/27/23 2:06 PM
8010,Accept,1/30/23 2:19 PM
8010,Accept,1/30/23 2:19 PM
8010,Accept,1/30/23 2:19 PM
8010,Accept,1/30/23 2:19 PM
8010,Accept,1/30/23 2:19 PM
8010,Accept,1/30/23 2:19 PM
12,Accept,1/30/23 3:45 PM
12,Accept,1/30/23 3:45 PM
12,Accept,1/30/23 3:45 PM
12,Accept,1/30/23 3:45 PM
12,Accept,1/30/23 3:45 PM
6,Accept,1/30/23 3:56 PM
6,Accept,1/30/23 3:56 PM
6,Accept,1/30/23 3:56 PM
6,Accept,1/30/23 3:56 PM
51,Accept,3/21/23 8:04 AM
51,Accept,3/21/23 8:04 AM
6,Accept,3/20/23 2:24 PM
6,Accept,3/20/23 2:24 PM
6,Accept,3/20/23 2:24 PM
6,Accept,3/20/23 2:24 PM
6,Accept,3/20/23 2:24 PM
56,Accept,3/20/23 4:03 PM
56,Accept,3/20/23 4:03 PM
56,Accept,3/20/23 4:03 PM
56,Accept,3/20/23 4:03 PM
56,Accept,3/20/23 4:03 PM
47,Accept,3/20/23 4:03 PM
47,Accept,3/20/23 4:03 PM
47,Accept,3/20/23 4:03 PM
47,Accept,3/20/23 4:03 PM
47,Accept,3/20/23 4:03 PM
47,Accept,3/20/23 4:03 PM
51,Accept,3/21/23 8:04 AM
12,Accept,3/21/23 1:22 PM
12,Accept,3/21/23 1:22 PM
12,Accept,3/21/23 1:22 PM
12,Accept,3/21/23 1:22 PM
6,Accept,3/21/23 1:43 PM
6,Accept,3/21/23 1:43 PM
6,Accept,3/21/23 1:43 PM
6,Accept,3/21/23 1:43 PM
6,Accept,3/21/23 1:43 PM
51,Accept,3/21/23 1:43 PM
51,Accept,3/21/23 1:43 PM
51,Accept,3/21/23 1:43 PM
51,Accept,3/21/23 1:43 PM
51,Accept,3/21/23 1:43 PM
8040,Accept,3/21/23 2:26 PM
8040,Accept,3/21/23 2:26 PM
8040,Accept,3/21/23 2:26 PM
8040,Accept,3/21/23 2:26 PM
8040,Accept,3/30/23 1:40 PM
8040,Accept,3/30/23 1:40 PM
8040,Accept,3/30/23 1:40 PM
8040,Accept,3/30/23 1:40 PM
6,Accept,3/30/23 2:24 PM
6,Accept,3/30/23 2:24 PM
6,Accept,3/30/23 2:24 PM
6,Accept,3/30/23 2:24 PM
50,Accept,3/30/23 2:41 PM
50,Accept,3/30/23 2:41 PM
50,Accept,3/30/23 2:41 PM
50,Accept,3/30/23 2:41 PM
50,Accept,3/30/23 2:41 PM
8010,Accept,3/30/23 3:20 PM
8010,Accept,3/30/23 3:20 PM
8010,Accept,3/30/23 3:20 PM
8010,Accept,3/30/23 3:20 PM
8010,Accept,3/30/23 3:20 PM
8010,Accept,3/30/23 3:20 PM
56,Accept,3/30/23 3:36 PM
56,Accept,3/30/23 3:36 PM
56,Accept,3/30/23 3:36 PM
56,Accept,3/30/23 3:36 PM
56,Accept,3/30/23 3:36 PM
12,Accept,3/30/23 4:03 PM
12,Accept,3/30/23 4:04 PM
12,Accept,3/30/23 4:04 PM
12,Accept,3/30/23 4:04 PM
12,Accept,3/30/23 4:04 PM
12,Accept,3/30/23 4:04 PM
47,Accept,3/30/23 4:04 PM
47,Accept,3/30/23 4:04 PM
47,Accept,3/30/23 4:04 PM
51,Accept,3/30/23 2:56 PM
51,Accept,3/30/23 2:56 PM
51,Accept,3/30/23 2:56 PM
51,Accept,3/30/23 2:56 PM
51,Accept,3/30/23 2:56 PM
47,Accept,3/30/23 4:04 PM
47,Accept,3/30/23 4:04 PM
52,Accept,3/31/23 10:41 AM
52,Accept,3/31/23 10:41 AM
52,Accept,3/31/23 10:41 AM
52,Accept,3/31/23 10:41 AM
6,Accept,3/31/23 11:45 AM
6,Accept,3/31/23 11:45 AM
6,Accept,3/31/23 11:45 AM
6,Accept,3/31/23 11:45 AM
8010,Accept,3/31/23 12:42 PM
8010,Accept,3/31/23 12:42 PM
8010,Accept,3/31/23 12:42 PM
8010,Accept,3/31/23 12:42 PM
52,Accept,1/18/23 11:33 AM
52,Accept,1/18/23 11:33 AM
52,Accept,1/18/23 11:33 AM
6,Accept,1/18/23 2:15 PM
6,Accept,1/18/23 2:15 PM
6,Accept,1/18/23 2:15 PM
