Route,Type,Time
6,Accept,1/18/23 2:15 PM
6,Accept,1/18/23 2:15 PM
6,Accept,1/18/23 2:15 PM
6,Accept,1/18/23 2:15 PM
47,Accept,1/18/23 4:30 PM
47,Accept,1/18/23 4:30 PM
47,Accept,1/18/23 4:30 PM
47,Accept,1/18/23 4:30 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/18/23 2:51 PM
8040,Accept,1/19/23 2:30 PM
8040,Accept,1/19/23 2:30 PM
8040,Accept,1/19/23 2:30 PM
8040,Accept,1/19/23 2:30 PM
50,Accept,1/19/23 2:42 PM
50,Accept,1/19/23 2:42 PM
50,Accept,1/19/23 2:42 PM
50,Accept,1/19/23 2:42 PM
50,Accept,1/19/23 2:42 PM
51,Accept,1/19/23 2:42 PM
51,Accept,1/19/23 2:42 PM
51,Accept,1/19/23 2:42 PM
51,Accept,1/19/23 2:42 PM
52,Accept,1/19/23 2:42 PM
52,Accept,1/19/23 2:42 PM
52,Accept,1/19/23 2:42 PM
52,Accept,1/19/23 2:42 PM
52,Accept,1/19/23 2:42 PM
8010,Accept,1/19/23 1:59 PM
8010,Accept,1/19/23 1:59 PM
8010,Accept,1/19/23 1:59 PM
8010,Accept,1/19/23 1:59 PM
8010,Accept,1/19/23 1:59 PM
47,Accept,1/19/23 4:21 PM
47,Accept,1/19/23 4:21 PM
47,Accept,1/19/23 4:21 PM
47,Accept,1/19/23 4:21 PM
47,Accept,1/19/23 4:21 PM
47,Accept,1/19/23 4:21 PM
6,Accept,1/19/23 2:29 PM
6,Accept,1/19/23 2:29 PM
6,Accept,1/19/23 2:29 PM
6,Accept,1/19/23 2:29 PM
6,Accept,1/19/23 2:29 PM
12,Accept,1/20/23 7:43 AM
12,Accept,1/20/23 7:43 AM
12,Accept,1/20/23 7:43 AM
12,Accept,1/20/23 7:43 AM
12,Accept,1/20/23 7:43 AM
12,Accept,1/20/23 7:43 AM
12,Accept,1/20/23 7:43 AM
8010,Accept,3/31/23 12:42 PM
8010,Accept,3/31/23 12:42 PM
51,Accept,3/31/23 12:42 PM
51,Accept,3/31/23 12:42 PM
51,Accept,3/31/23 12:42 PM
51,Accept,3/31/23 12:42 PM
51,Accept,3/31/23 12:42 PM
51,Accept,3/31/23 12:42 PM
8040,Accept,3/31/23 12:42 PM
8040,Accept,3/31/23 12:42 PM
8040,Accept,3/31/23 12:42 PM
8040,Accept,3/31/23 12:42 PM
8040,Accept,3/31/23 12:42 PM
12,Accept,3/31/23 1:33 PM
12,Accept,3/31/23 1:33 PM
12,Accept,3/31/23 1:33 PM
12,Accept,3/31/23 1:33 PM
50,Accept,3/31/23 2:29 PM
50,Accept,3/31/23 2:29 PM
50,Accept,3/31/23 2:29 PM
50,Accept,3/31/23 2:29 PM
56,Accept,3/31/23 4:30 PM
56,Accept,3/31/23 4:30 PM
56,Accept,3/31/23 4:30 PM
56,Accept,3/31/23 4:30 PM
56,Accept,3/31/23 4:30 PM
47,Accept,3/31/23 4:55 PM
47,Accept,3/31/23 4:55 PM
47,Accept,3/31/23 4:55 PM
47,Accept,3/31/23 4:55 PM
47,Accept,3/31/23 4:55 PM
47,Accept,3/31/23 4:55 PM
47,Accept,3/31/23 4:55 PM
8040,Accept,2/7/23 3:02 PM
12,Accept,2/7/23 3:02 PM
12,Accept,2/7/23 3:02 PM
12,Accept,2/7/23 3:02 PM
12,Accept,2/7/23 3:02 PM
12,Accept,2/7/23 3:02 PM
6,Accept,2/7/23 4:24 PM
6,Accept,2/7/23 4:24 PM
6,Accept,2/7/23 4:24 PM
6,Accept,2/7/23 4:24 PM
6,Accept,2/7/23 4:24 PM
51,Accept,2/8/23 2:27 PM
51,Accept,2/8/23 2:27 PM
51,Accept,2/8/23 2:27 PM
51,Accept,2/8/23 2:27 PM
51,Accept,2/8/23 2:27 PM
6,Accept,2/8/23 2:55 PM
6,Accept,2/8/23 2:55 PM
6,Accept,2/8/23 2:55 PM
6,Accept,2/8/23 2:55 PM
6,Accept,2/8/23 2:55 PM
8040,Accept,2/8/23 2:55 PM
8040,Accept,2/8/23 2:55 PM
8040,Accept,2/8/23 2:55 PM
8040,Accept,2/8/23 2:55 PM
56,Accept,2/8/23 2:56 PM
56,Accept,2/8/23 2:56 PM
56,Accept,2/8/23 2:56 PM
56,Accept,2/8/23 2:56 PM
56,Accept,2/8/23 2:56 PM
56,Accept,2/8/23 2:56 PM
56,Accept,2/8/23 2:56 PM
50,Accept,2/8/23 12:36 PM
50,Accept,2/8/23 12:36 PM
50,Accept,2/8/23 12:36 PM
50,Accept,2/8/23 12:36 PM
50,Accept,2/8/23 12:36 PM
52,Accept,2/8/23 12:36 PM
52,Accept,2/8/23 12:36 PM
52,Accept,2/8/23 12:36 PM
52,Accept,2/8/23 12:36 PM
52,Accept,2/8/23 12:36 PM
47,Accept,2/8/23 3:45 PM
47,Accept,2/8/23 3:45 PM
47,Accept,2/8/23 3:45 PM
47,Accept,2/8/23 3:45 PM
47,Accept,2/8/23 3:45 PM
47,Accept,2/8/23 3:45 PM
52,Accept,2/9/23 11:11 AM
52,Accept,2/9/23 11:11 AM
52,Accept,2/9/23 11:11 AM
52,Accept,2/9/23 11:11 AM
52,Accept,2/9/23 11:11 AM
52,Accept,3/28/23 2:48 PM
52,Accept,3/28/23 2:48 PM
52,Accept,3/28/23 2:48 PM
52,Accept,3/28/23 2:48 PM
50,Accept,3/28/23 2:48 PM
50,Accept,3/28/23 2:48 PM
50,Accept,3/28/23 2:48 PM
50,Accept,3/28/23 2:48 PM
47,Accept,3/28/23 2:48 PM
47,Accept,3/28/23 2:48 PM
47,Accept,3/28/23 2:48 PM
47,Accept,3/28/23 2:48 PM
51,Accept,3/28/23 2:48 PM
51,Accept,3/28/23 2:49 PM
51,Accept,3/28/23 2:49 PM
51,Accept,3/28/23 2:49 PM
51,Accept,3/28/23 2:49 PM
51,Accept,3/28/23 2:49 PM
51,Accept,3/28/23 2:49 PM
8040,Accept,3/28/23 3:08 PM
56,Accept,3/28/23 5:03 PM
56,Accept,3/28/23 5:03 PM
56,Accept,3/28/23 5:03 PM
56,Accept,3/28/23 5:03 PM
56,Accept,3/28/23 5:03 PM
56,Accept,3/28/23 5:03 PM
8040,Accept,3/29/23 12:00 PM
8040,Accept,3/29/23 12:00 PM
8040,Accept,3/29/23 12:00 PM
8040,Accept,3/29/23 12:00 PM
50,Accept,3/29/23 12:00 PM
50,Accept,3/29/23 12:00 PM
50,Accept,3/29/23 12:00 PM
50,Accept,3/29/23 12:00 PM
52,Accept,3/29/23 12:26 PM
52,Accept,3/29/23 12:26 PM
52,Accept,3/29/23 12:26 PM
52,Accept,3/29/23 12:26 PM
52,Accept,3/29/23 12:26 PM
56,Accept,3/29/23 3:51 PM
56,Accept,3/29/23 3:51 PM
56,Accept,3/29/23 3:51 PM
56,Accept,3/29/23 3:51 PM
56,Accept,3/29/23 3:51 PM
56,Accept,2/17/23 4:38 PM
50,Accept,2/17/23 1:42 PM
50,Accept,2/17/23 1:42 PM
50,Accept,2/17/23 1:42 PM
50,Accept,2/17/23 1:42 PM
6,Accept,2/17/23 2:13 PM
6,Accept,2/17/23 2:13 PM
6,Accept,2/17/23 2:13 PM
6,Accept,2/17/23 2:13 PM
8040,Accept,2/17/23 2:13 PM
8040,Accept,2/17/23 2:13 PM
8040,Accept,2/17/23 2:13 PM
8040,Accept,2/17/23 2:13 PM
8040,Accept,2/17/23 2:13 PM
52,Accept,2/17/23 2:48 PM
52,Accept,2/17/23 2:48 PM
52,Accept,2/17/23 2:48 PM
52,Accept,2/17/23 2:48 PM
12,Accept,2/17/23 3:57 PM
12,Accept,2/17/23 3:58 PM
12,Accept,2/17/23 3:58 PM
12,Accept,2/17/23 3:58 PM
12,Accept,2/17/23 3:58 PM
12,Accept,2/17/23 3:58 PM
47,Accept,2/17/23 4:16 PM
47,Accept,2/17/23 4:16 PM
47,Accept,2/17/23 4:16 PM
47,Accept,2/17/23 4:16 PM
47,Accept,2/17/23 4:16 PM
56,Accept,2/20/23 2:31 PM
56,Accept,2/20/23 2:31 PM
56,Accept,2/20/23 2:31 PM
56,Accept,2/20/23 2:31 PM
56,Accept,2/20/23 2:31 PM
6,Accept,2/20/23 2:51 PM
6,Accept,2/20/23 2:51 PM
6,Accept,2/20/23 2:51 PM
6,Accept,2/20/23 2:51 PM
6,Accept,2/20/23 2:51 PM
12,Accept,2/20/23 3:00 PM
12,Accept,2/20/23 3:00 PM
12,Accept,2/20/23 3:00 PM
12,Accept,2/20/23 3:00 PM
47,Accept,2/20/23 3:00 PM
47,Accept,2/20/23 3:00 PM
47,Accept,2/20/23 3:00 PM
47,Accept,2/20/23 3:00 PM
47,Accept,2/20/23 3:00 PM
47,Accept,2/20/23 3:00 PM
52,Accept,2/20/23 3:39 PM
52,Accept,2/20/23 3:39 PM
52,Accept,2/20/23 3:39 PM
52,Accept,2/20/23 3:39 PM
8010,Accept,2/20/23 2:08 PM
8010,Accept,2/20/23 2:08 PM
8010,Accept,2/20/23 2:08 PM
8010,Accept,2/20/23 2:08 PM
8010,Accept,2/20/23 2:08 PM
8010,Accept,2/20/23 2:08 PM
8010,Accept,2/20/23 2:08 PM
8040,Accept,2/20/23 2:39 PM
8040,Accept,2/20/23 2:39 PM
8040,Accept,2/20/23 2:39 PM
8040,Accept,2/20/23 2:39 PM
8040,Accept,2/20/23 2:39 PM
8040,Accept,2/20/23 2:39 PM
8040,Accept,2/20/23 2:39 PM
51,Accept,2/20/23 2:39 PM
51,Accept,2/20/23 2:39 PM
51,Accept,2/20/23 2:39 PM
51,Accept,2/20/23 2:39 PM
51,Accept,2/20/23 2:39 PM
51,Accept,2/20/23 2:39 PM
50,Accept,2/20/23 2:39 PM
50,Accept,2/20/23 2:39 PM
50,Accept,2/20/23 2:39 PM
50,Accept,2/20/23 2:39 PM
8010,Accept,3/22/23 4:27 PM
8010,Accept,3/22/23 4:27 PM
8010,Accept,3/22/23 4:27 PM
8010,Accept,3/22/23 4:27 PM
8010,Accept,3/22/23 4:27 PM
52,Accept,3/23/23 12:02 PM
52,Accept,3/23/23 12:02 PM
52,Accept,3/23/23 12:02 PM
52,Accept,3/23/23 12:02 PM
8010,Accept,3/23/23 12:14 PM
8010,Accept,3/23/23 12:14 PM
8010,Accept,3/23/23 12:14 PM
8010,Accept,3/23/23 12:14 PM
8010,Accept,3/23/23 12:14 PM
8010,Accept,3/23/23 12:14 PM
50,Accept,3/23/23 2:03 PM
50,Accept,3/23/23 2:03 PM
50,Accept,3/23/23 2:03 PM
50,Accept,3/23/23 2:03 PM
8040,Accept,3/23/23 11:55 AM
8040,Accept,3/23/23 11:55 AM
8040,Accept,3/23/23 11:55 AM
8040,Accept,3/23/23 11:55 AM
8040,Accept,3/24/23 12:38 PM
8040,Accept,3/24/23 12:38 PM
8040,Accept,3/24/23 12:38 PM
8040,Accept,3/24/23 12:38 PM
8040,Accept,3/24/23 12:38 PM
12,Accept,3/27/23 3:13 PM
12,Accept,3/27/23 3:13 PM
56,Accept,3/24/23 4:03 PM
56,Accept,3/24/23 4:03 PM
56,Accept,3/24/23 4:03 PM
56,Accept,3/24/23 4:03 PM
51,Accept,3/28/23 7:51 AM
51,Accept,3/28/23 7:51 AM
51,Accept,3/28/23 7:51 AM
51,Accept,3/28/23 7:51 AM
52,Accept,3/10/23 11:22 AM
52,Accept,3/10/23 11:22 AM
52,Accept,3/10/23 11:22 AM
51,Accept,3/10/23 12:48 PM
51,Accept,3/10/23 12:48 PM
51,Accept,3/10/23 12:48 PM
51,Accept,3/10/23 12:48 PM
56,Accept,3/10/23 3:39 PM
56,Accept,3/10/23 3:40 PM
56,Accept,3/10/23 3:40 PM
56,Accept,3/10/23 3:40 PM
8040,Accept,3/10/23 12:02 PM
8040,Accept,3/10/23 12:03 PM
8040,Accept,3/10/23 12:03 PM
8040,Accept,3/10/23 12:03 PM
8010,Accept,3/10/23 2:20 PM
8010,Accept,3/10/23 2:20 PM
8010,Accept,3/10/23 2:20 PM
8010,Accept,3/10/23 2:20 PM
8010,Accept,3/10/23 2:20 PM
12,Accept,3/10/23 3:15 PM
12,Accept,3/10/23 3:15 PM
12,Accept,3/10/23 3:15 PM
12,Accept,3/10/23 3:15 PM
50,Accept,3/10/23 3:18 PM
50,Accept,3/10/23 3:18 PM
50,Accept,3/10/23 3:18 PM
50,Accept,3/10/23 3:18 PM
47,Accept,3/10/23 4:24 PM
47,Accept,3/10/23 4:24 PM
47,Accept,3/10/23 4:24 PM
47,Accept,3/10/23 4:24 PM
47,Accept,3/10/23 4:24 PM
47,Accept,3/13/23 2:10 PM
47,Accept,3/13/23 2:10 PM
47,Accept,3/13/23 2:10 PM
47,Accept,3/13/23 2:10 PM
50,Accept,3/13/23 2:10 PM
50,Accept,3/13/23 2:10 PM
50,Accept,3/13/23 2:10 PM
50,Accept,3/13/23 2:10 PM
50,Accept,3/13/23 2:10 PM
8040,Accept,3/13/23 2:10 PM
8040,Accept,3/13/23 2:10 PM
8040,Accept,3/13/23 2:10 PM
8040,Accept,3/13/23 2:10 PM
8040,Accept,3/13/23 2:10 PM
8010,Accept,3/13/23 3:06 PM
8010,Accept,3/13/23 3:06 PM
8010,Accept,3/13/23 3:06 PM
8010,Accept,3/13/23 3:06 PM
8010,Accept,3/13/23 3:06 PM
8010,Accept,3/13/23 3:06 PM
8010,Accept,3/13/23 3:06 PM
52,Accept,3/13/23 3:41 PM
52,Accept,3/13/23 3:41 PM
52,Accept,3/13/23 3:41 PM
52,Accept,3/13/23 3:41 PM
52,Accept,3/13/23 3:41 PM
52,Accept,3/13/23 3:41 PM
51,Accept,3/13/23 3:41 PM
51,Accept,3/13/23 3:41 PM
51,Accept,3/13/23 3:41 PM
51,Accept,3/13/23 3:41 PM
51,Accept,3/13/23 3:41 PM
51,Accept,3/13/23 3:41 PM
56,Accept,3/13/23 3:41 PM
56,Accept,3/13/23 3:42 PM
56,Accept,3/13/23 3:42 PM
56,Accept,3/13/23 3:42 PM
56,Accept,3/13/23 3:42 PM
8040,Accept,3/3/23 1:12 PM
8040,Accept,3/3/23 1:12 PM
8040,Accept,3/3/23 1:12 PM
8040,Accept,3/3/23 1:12 PM
8040,Accept,3/3/23 1:12 PM
8010,Accept,3/3/23 1:14 PM
8010,Accept,3/3/23 1:14 PM
8010,Accept,3/3/23 1:14 PM
8010,Accept,3/3/23 1:14 PM
50,Accept,3/3/23 1:14 PM
50,Accept,3/3/23 1:14 PM
50,Accept,3/3/23 1:14 PM
50,Accept,3/3/23 1:14 PM
50,Accept,3/3/23 1:14 PM
50,Accept,3/3/23 1:14 PM
47,Accept,3/27/23 2:05 PM
6,Accept,3/10/23 11:38 AM
6,Accept,3/10/23 11:38 AM
6,Accept,3/10/23 11:38 AM
6,Accept,3/10/23 11:38 AM
6,Accept,3/10/23 11:38 AM
6,Accept,3/10/23 11:38 AM
6,Accept,3/10/23 11:38 AM
47,Accept,3/3/23 3:49 PM
47,Accept,3/3/23 3:49 PM
47,Accept,3/3/23 3:49 PM
47,Accept,3/3/23 3:49 PM
47,Accept,3/3/23 3:49 PM
47,Accept,3/3/23 3:49 PM
12,Accept,3/3/23 3:49 PM
12,Accept,3/3/23 3:49 PM
12,Accept,3/3/23 3:49 PM
12,Accept,3/3/23 3:49 PM
56,Accept,3/3/23 3:49 PM
56,Accept,3/3/23 3:49 PM
56,Accept,3/3/23 3:49 PM
56,Accept,3/3/23 3:49 PM
56,Accept,3/3/23 3:49 PM
56,Accept,3/3/23 3:49 PM
12,Accept,3/13/23 4:09 PM
12,Accept,3/13/23 4:09 PM
12,Accept,3/13/23 4:09 PM
6,Accept,3/13/23 1:56 PM
6,Accept,3/13/23 1:56 PM
6,Accept,3/13/23 1:56 PM
6,Accept,3/13/23 1:56 PM
6,Accept,3/13/23 1:56 PM
6,Accept,3/14/23 1:13 PM
6,Accept,3/14/23 1:13 PM
6,Accept,3/14/23 1:13 PM
6,Accept,3/14/23 1:13 PM
8010,Accept,3/14/23 1:34 PM
8010,Accept,3/14/23 1:34 PM
8010,Accept,3/14/23 1:34 PM
8010,Accept,3/14/23 1:34 PM
8010,Accept,3/14/23 1:34 PM
8010,Accept,3/14/23 1:34 PM
47,Accept,3/14/23 3:39 PM
47,Accept,3/14/23 3:39 PM
47,Accept,3/14/23 3:39 PM
47,Accept,3/14/23 3:39 PM
47,Accept,3/14/23 3:39 PM
50,Accept,3/14/23 3:39 PM
50,Accept,3/14/23 3:39 PM
50,Accept,3/14/23 3:39 PM
50,Accept,3/14/23 3:39 PM
52,Accept,3/14/23 3:39 PM
52,Accept,3/14/23 3:39 PM
52,Accept,3/14/23 3:39 PM
52,Accept,3/14/23 3:39 PM
8040,Accept,3/14/23 3:19 PM
8040,Accept,3/14/23 3:19 PM
8040,Accept,3/14/23 3:19 PM
8040,Accept,3/14/23 3:19 PM
8040,Accept,3/14/23 3:19 PM
51,Accept,3/15/23 7:55 AM
51,Accept,3/15/23 7:55 AM
51,Accept,3/15/23 7:55 AM
51,Accept,3/15/23 7:55 AM
12,Accept,3/14/23 3:45 PM
12,Accept,3/14/23 3:45 PM
12,Accept,3/14/23 3:45 PM
12,Accept,3/14/23 3:45 PM
12,Accept,3/14/23 3:45 PM
12,Accept,3/14/23 3:45 PM
56,Accept,3/14/23 4:35 PM
56,Accept,3/14/23 4:35 PM
56,Accept,3/14/23 4:35 PM
56,Accept,3/14/23 4:35 PM
56,Accept,3/14/23 4:35 PM
47,Accept,3/15/23 1:54 PM
47,Accept,3/15/23 1:54 PM
47,Accept,3/15/23 1:54 PM
47,Accept,3/15/23 1:54 PM
47,Accept,3/15/23 1:54 PM
50,Accept,3/15/23 1:54 PM
50,Accept,3/15/23 1:54 PM
50,Accept,3/15/23 1:54 PM
50,Accept,3/15/23 1:54 PM
50,Accept,3/15/23 1:54 PM
52,Accept,3/15/23 1:54 PM
52,Accept,3/15/23 1:54 PM
52,Accept,3/15/23 1:54 PM
52,Accept,3/15/23 1:54 PM
52,Accept,3/15/23 1:54 PM
8040,Accept,3/15/23 1:54 PM
8040,Accept,3/15/23 1:54 PM
8040,Accept,3/15/23 1:54 PM
8040,Accept,3/15/23 1:54 PM
8040,Accept,3/15/23 1:54 PM
6,Accept,3/15/23 3:25 PM
6,Accept,3/15/23 3:25 PM
6,Accept,3/15/23 3:25 PM
6,Accept,3/15/23 3:25 PM
8010,Accept,3/15/23 3:25 PM
8010,Accept,3/15/23 3:25 PM
8010,Accept,3/15/23 3:25 PM
8010,Accept,3/15/23 3:25 PM
6,Accept,3/29/23 3:58 PM
6,Accept,3/29/23 3:58 PM
6,Accept,3/29/23 3:58 PM
6,Accept,3/29/23 3:58 PM
6,Accept,3/29/23 3:58 PM
6,Accept,3/29/23 3:58 PM
6,Accept,3/29/23 3:58 PM
8010,Accept,3/29/23 4:02 PM
8010,Accept,3/29/23 4:02 PM
8010,Accept,3/29/23 4:02 PM
8010,Accept,3/29/23 4:02 PM
8010,Accept,3/29/23 4:02 PM
8010,Accept,3/29/23 4:02 PM
51,Accept,3/29/23 4:02 PM
51,Accept,3/29/23 4:02 PM
51,Accept,3/29/23 4:02 PM
51,Accept,3/29/23 4:02 PM
51,Accept,3/29/23 4:02 PM
12,Accept,3/29/23 4:02 PM
12,Accept,3/29/23 4:02 PM
12,Accept,3/29/23 4:02 PM
12,Accept,3/29/23 4:02 PM
47,Accept,3/29/23 6:03 PM
47,Accept,3/29/23 6:03 PM
47,Accept,3/29/23 6:03 PM
47,Accept,3/29/23 6:03 PM
47,Accept,3/29/23 6:03 PM
47,Accept,3/29/23 6:03 PM
52,Accept,3/30/23 11:27 AM
52,Accept,3/30/23 11:27 AM
52,Accept,3/30/23 11:27 AM
52,Accept,3/30/23 11:27 AM
6,Accept,3/16/23 3:31 PM
6,Accept,3/16/23 3:31 PM
6,Accept,3/16/23 3:31 PM
6,Accept,3/16/23 3:31 PM
6,Accept,3/16/23 3:31 PM
6,Accept,3/16/23 3:31 PM
56,Accept,3/16/23 4:12 PM
56,Accept,3/16/23 4:12 PM
56,Accept,3/16/23 4:12 PM
56,Accept,3/16/23 4:12 PM
56,Accept,3/16/23 4:12 PM
47,Accept,3/16/23 3:38 PM
47,Accept,3/16/23 3:38 PM
47,Accept,3/16/23 3:38 PM
51,Accept,3/16/23 3:44 PM
51,Accept,3/16/23 3:44 PM
51,Accept,3/16/23 3:44 PM
51,Accept,3/16/23 3:44 PM
51,Accept,3/16/23 3:44 PM
8010,Accept,3/17/23 12:34 PM
8010,Accept,3/17/23 12:34 PM
8010,Accept,3/17/23 12:34 PM
8010,Accept,3/17/23 12:34 PM
8010,Accept,3/17/23 12:34 PM
8040,Accept,3/17/23 12:34 PM
8040,Accept,3/17/23 12:34 PM
8040,Accept,3/17/23 12:34 PM
8040,Accept,3/17/23 12:34 PM
6,Accept,3/17/23 12:34 PM
6,Accept,3/17/23 12:34 PM
6,Accept,3/17/23 12:34 PM
6,Accept,3/17/23 12:34 PM
6,Accept,3/17/23 12:34 PM
52,Accept,3/17/23 12:34 PM
52,Accept,3/17/23 12:34 PM
52,Accept,3/17/23 12:34 PM
52,Accept,3/17/23 12:34 PM
50,Accept,3/17/23 1:03 PM
50,Accept,3/17/23 1:03 PM
50,Accept,3/17/23 1:03 PM
50,Accept,3/17/23 1:03 PM
50,Accept,3/17/23 1:03 PM
12,Accept,3/17/23 1:18 PM
12,Accept,3/17/23 1:18 PM
12,Accept,3/17/23 1:18 PM
12,Accept,3/17/23 1:18 PM
12,Accept,3/17/23 1:18 PM
51,Accept,3/17/23 1:30 PM
51,Accept,3/17/23 1:31 PM
51,Accept,3/17/23 1:31 PM
51,Accept,3/17/23 1:31 PM
51,Accept,3/17/23 1:31 PM
